#gi	CAI	CAI_Alm	CBI	COG	COGanno	COGfun	Annotation
163011	1.61509519685319	3.07006164837821	1.04993098197314	-	-	-	hypothetical protein
163012	1.69906221327309	3.3687020439714	1.06252220129062	-	-	-	hypothetical protein
163013	1.59318234967105	3.32113169326307	1.16213985920641	589	Universal stress protein UspA and related nucleotide-binding proteins	T	Na+/H+ antiporter
163014	1.64940404594898	3.17078610392239	1.05114955525213	451	Nucleoside-diphosphate-sugar epimerases	MG	dTDP-glucose 4-6-dehydratase
163015	1.64431837570429	3.21345013178314	1.03367249358083	1004	Predicted UDP-glucose 6-dehydrogenase	M	UDP-glucose dehydrogenase
163016	1.55321668932548	3.07186362278409	1.04978988550427	2606	Uncharacterized conserved protein	S	probable transcription regulator
163017	1.41016051793425	2.43126410774508	0.97226397157522	-	-	-	unknown protein
163018	1.6513838977014	3.18756182442642	1.07343254564099	2114	Adenylate cyclase, family 3 (some proteins contain HAMP domain)	T	adenylate cyclase
163019	1.65100635032853	2.82695966846987	0.97176981758609	-	-	-	unknown protein
163020	1.52101055064452	2.79169199431943	0.998770142638552	366	Glycosidases	G	alpha-amylase family protein
163021	1.66810817519977	3.27599673351831	1.07837027403003	2319	FOG: WD40 repeat	R	WD-40 repeat protein
163022	1.61664966197383	3.11671455097626	1.06929309143508	-	-	-	unknown protein
163023	1.4287349875186	2.57505935797787	0.899840510182516	-	-	-	unknown protein
163024	1.53482753363982	2.85554089203438	0.994924242556822	-	-	-	unknown protein
163025	1.53346382184716	2.8992489581598	0.972747938121473	5526	Uncharacterized conserved protein	S	hypothetical protein
163026	1.40654908591496	2.59688514693405	0.922346412539648	-	-	-	unknown protein
163027	1.49905231013251	2.87440366603535	1.05676481982676	-	-	-	unknown protein
163028	1.71331293262303	3.57522419285956	1.10100421080395	2319	FOG: WD40 repeat	R	WD-repeat protein
163029	1.64287094164931	3.25657763607834	1.0757297026969	-	-	-	similar to vanadium chloroperoxidase
163030	1.90669123897673	3.66866385080955	1.11605530335142	-	-	-	similar to integrase
163031	1.60355893772471	3.03225337263306	1.06393748454335	-	-	-	unknown protein
163032	1.54438256607516	3.00284267255071	1.02955316056194	-	-	-	unknown protein
163033	1.77494723725528	3.44692634041823	1.15998633505472	374	Ni,Fe-hydrogenase I large subunit	C	[NiFe] uptake hydrogenase large subunit
163034	1.47065394941534	2.67253812683651	0.912027369213616	582	Integrase	L	hupL element site-specific recombinase
163035	1.6597619110205	3.04797216759254	1.09676820158211	582	Integrase	L	similar to integrase
163036	1.55159414009503	2.86225194740076	0.963956466797404	-	-	-	unknown protein
163037	1.54964424113222	2.88562171353074	0.972024955313563	-	-	-	unknown protein
163038	1.47970165811628	3.05419697825787	1.0174223765315	-	-	-	unknown protein
163039	1.62871485898134	2.80639711918088	0.975410670767628	-	-	-	unknown protein
163040	1.48383354320875	2.61522931851125	0.879972230096621	2402	Predicted nucleic acid-binding protein, contains PIN domain	R	hypothetical protein
163041	1.49171214300172	2.9662276396264	1.02518593225081	-	-	-	unknown protein
163042	1.52687975240924	2.95756875009014	1.0034162875833	-	-	-	unknown protein
163043	1.47756029170947	2.90393377683962	0.990672515396528	-	-	-	unknown protein
163044	1.88380001171342	3.63439451453697	0.949223585215794	1740	Ni,Fe-hydrogenase I small subunit	C	[NiFe] uptake hydrogenase small subunit
163045	1.65605722403116	3.33824290008711	1.12651387614793	-	-	-	unknown protein
163046	1.80822504994099	3.62051523122636	1.12557415235023	-	-	-	unknown protein
163047	1.67212925559248	3.16090954498151	1.01655643885223	457	FOG: TPR repeat	R	hypothetical protein
163048	1.82181304700221	3.56049986146972	0.8956521420875	694	Thioredoxin-like proteins and domains	O	similar to NifU protein
163049	1.60328842879817	3.21076556141019	0.976349435059815	-	-	-	unknown protein
163050	1.47221073046246	2.78599011304302	0.987925770418101	68	Hydrogenase maturation factor	O	hydrogenase maturation protein
163051	1.53021196278848	2.79589363858036	0.952189785709603	298	Hydrogenase maturation factor	O	hydrogenase expression/formation protein
163052	1.49989188781782	2.80186844648062	0.952225833636645	409	Hydrogenase maturation factor	O	hydrogenase expression/formation protein
163053	1.32082738516333	2.5378465262313	0.948472489068986	1942	Uncharacterized protein, 4-oxalocrotonate tautomerase homolog	R	probable 4-oxalocrotonate tautomerase
163054	1.40220011096655	2.75728593581763	0.953160154697456	309	Hydrogenase maturation factor	O	hydrogenase expression/formation protein
163055	1.27446911945591	2.3657594196642	0.813297584115742	375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	R	hydrogenase expression/formation protein
163056	1.50530337488908	2.80542792210014	0.964224282465818	378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	OK	hydrogenase expression/formation protein
163057	2.14710283118915	4.02664938757281	1.12205173019651	-	-	-	unknown protein
163058	1.58536793483079	3.17986729132146	1.10452835261279	265	Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	O	serine proteinase
163059	1.52758527320788	3.0431667859726	1.06446624987978	730	Predicted permeases	R	hypothetical protein
163060	1.63583291139311	3.15435128760472	1.10579247513865	1357	Uncharacterized low-complexity proteins	S	unknown protein
163061	1.89068308015827	4.27446137785662	1.14874736556532	-	-	-	unknown protein
163062	1.56070500605513	3.0463842455987	1.04806503031475	2421	Predicted acetamidase/formamidase	C	probable amidase
163063	1.54806602958166	2.93028460867328	0.993141360358324	642	Signal transduction histidine kinase	T	two-component sensor histidine kinase
163064	1.56355771646869	2.95721091773589	1.02380426427703	-	-	-	unknown protein
163065	1.6049394026214	3.01566959172832	1.07222809146246	3899	Predicted ATPase	R	serine/threonine kinase with two-component sensor domain
163066	1.6443473432726	3.09148511831587	1.08743954877439	515	Serine/threonine protein kinase	RTKL	serine/threonine kinase with two-component sensor domain
163067	1.50520738736979	2.79515371606392	1.00049933926638	443	Molecular chaperone	O	unknown protein
163068	1.6420139598011	3.18579462837955	1.06526586375275	-	-	-	unknown protein
163069	1.64572993914792	3.05462877248852	1.02948289178518	296	1,4-alpha-glucan branching enzyme	G	1,4-alpha-glucan branching enzyme
163070	1.78726684773933	3.54558699856742	1.1106784092463	-	-	-	hypothetical protein
163071	1.52351654718687	3.34038901518013	1.15063741514953	-	-	-	unknown protein
163072	1.500651953661	2.89414184682758	1.00753556987256	-	-	-	unknown protein
163073	1.55481979734444	3.43529573140032	1.14658342992755	-	-	-	hypothetical protein
163074	1.61075633427652	3.23401779347869	1.09768475508198	768	Cell division protein FtsI/penicillin-binding protein 2	M	penicillin-binding protein
163075	1.63258143232023	3.16318248472585	1.07902951444095	-	-	-	unknown protein
163076	1.4571252768314	2.67706702849655	0.925347046317839	2890	Methylase of polypeptide chain release factors	J	unknown protein
163077	1.41940880690677	2.68581752048279	0.9273938278397	2170	Uncharacterized conserved protein	S	unknown protein
163078	1.49730286823331	2.87735146213655	0.991130252934714	-	-	-	unknown protein
163079	1.47789377590229	2.902724863182	1.0165782194987	12	Predicted GTPase, probable translation factor	J	probable GTP-binding protein
163080	1.48812394698376	3.14355053490455	1.09645698073641	-	-	-	unknown protein
163081	1.66785683145228	3.195415015777	1.05291700572251	-	-	-	hypothetical protein
163082	1.53230491488186	2.9464728494384	1.03514307368053	-	-	-	unknown protein
163083	1.54142256418798	2.94547079521378	1.03146948483086	363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	G	glucosamine-6-P isomerase
163084	1.54525199425588	3.00188870033151	1.02407569212498	637	Predicted phosphatase/phosphohexomutase	R	hypothetical protein
163085	1.58443672503233	3.00197501812071	1.0550485137065	2202	FOG: PAS/PAC domain	T	two-component hybrid sensor and regulator
163086	1.62074724753629	3.22189099091842	1.08998493968698	731	Fe-S oxidoreductases	C	hypothetical protein
163087	1.44572008332293	2.80588843564882	0.970389658795542	602	Organic radical activating enzymes	O	anaerobic ribonucleoside-triphosphate reductase activating protein
163088	1.45123931328696	2.80656632830285	0.941816050857822	3547	Transposase and inactivated derivatives	L	transposase
163089	1.52049573919738	3.0654779385765	1.05249847668108	2371	Urease accessory protein UreE	O	urease accessory protein E
163090	1.57390142034853	3.13472076040721	1.03094060155578	830	Urease accessory protein UreF	O	urease accessory protein F
163091	1.43088627712018	2.76589690257536	0.963179511436472	378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	OK	urease accessory protein G
163092	1.58351531337229	3.16610534226865	1.06820643469484	4689	Acetoacetate decarboxylase	Q	hypothetical protein
163093	1.62758741806131	3.11437518486797	1.04572575582469	526	Thiol-disulfide isomerase and thioredoxins	OC	thioredoxin reductase
163094	1.720924110734	3.40966543159028	1.1190863128002	1175	ABC-type sugar transport systems, permease components	G	permease protein of sugar ABC transporter
163095	1.40825183574044	2.58308673421872	0.889667659319647	4430	Uncharacterized protein conserved in bacteria	S	hypothetical protein
163096	1.63116615893138	3.14059450148106	1.05601465694361	330	Membrane protease subunits, stomatin/prohibitin homologs	O	hypothetical protein
163097	1.56875545971504	3.14828634140331	1.00322329766537	724	RNA-binding proteins (RRM domain)	R	RNA-binding protein
163098	1.84770700529686	3.56361618716204	1.07792484267869	828	Ribosomal protein S21	J	30S ribosomal protein S21
163099	1.51289964488997	2.92463235394061	1.01068735289548	1716	FOG: FHA domain	T	adenylate cyclase
163100	1.5124414547452	2.95612057867677	1.03086943495539	4767	Glycopeptide antibiotics resistance protein	V	unknown protein
163101	1.64681391499451	3.27437255840768	1.11766515294219	1161	Predicted GTPases	R	hypothetical protein
163102	1.57702134597333	3.02818116295677	1.03520884912962	346	Lactoylglutathione lyase and related lyases	E	hypothetical protein
163103	1.56696577344871	3.14608566475128	1.04221559718607	2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	E	carboxysome formation protein
163104	1.59902688769483	3.19236295675835	1.02729927978489	-	-	-	hypothetical protein
163105	1.64230794332639	3.19797438116969	1.03716429832689	184	Ribosomal protein S15P/S13E	J	30S ribosomal protein S15
163106	1.58050687663061	3.05436739090708	0.984345559526895	589	Universal stress protein UspA and related nucleotide-binding proteins	T	hypothetical protein
163107	1.62682174884426	3.20731152457299	1.0507544820744	1905	NADH:ubiquinone oxidoreductase 24 kD subunit	C	NADH dehydrogenase I chain E
163108	1.60992249573138	3.17592907784043	1.07178514039027	1894	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit	C	hydrogenase subunit
163109	1.7194623009832	3.32443461203774	1.04618945204853	3744	Uncharacterized protein conserved in bacteria	S	hypothetical protein
163110	1.69086290904395	3.44293571191773	1.13004282847532	-	-	-	unknown protein
163111	1.69623445361383	3.13323411226426	0.988279545920688	2929	Uncharacterized protein conserved in bacteria	S	hypothetical protein
163112	1.72609774641228	3.12049906107021	0.977496660371167	-	-	-	unknown protein
163113	1.59129978013288	2.93050228828154	1.033013324501	-	-	-	unknown protein
163114	1.4385886389953	2.85231287681526	1.01830791721761	-	-	-	hypothetical protein
163115	1.543052479675	2.9391606738277	1.02166993220403	2319	FOG: WD40 repeat	R	WD-repeat containing protein
163116	1.47488434925594	2.772716671307	0.915145312236263	-	-	-	hypothetical protein
163117	1.57688900698374	3.0453068328145	0.98039054816582	-	-	-	unknown protein
163118	1.62664996254598	3.12169586327794	1.02443911662569	1034	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)	C	hydrogenase chain U
163119	1.68972428554232	3.40954382274089	1.11991097100844	-	-	-	hypothetical protein
163120	1.54320066098374	3.0843782411307	1.02435161739126	1941	Coenzyme F420-reducing hydrogenase, gamma subunit	C	hydrogenase small subunit
163121	1.58035461411905	2.99878341238594	1.00850674537646	517	FOG: CBS domain	R	hypothetical protein
163122	1.60284711587016	3.12301324536195	1.04904992100959	3259	Coenzyme F420-reducing hydrogenase, alpha subunit	C	hydrogenase large subunit
163123	1.60750793512537	3.30886155511547	1.08203100439836	251	Putative translation initiation inhibitor, yjgF family	J	hypothetical protein
163124	1.5031015317586	2.86959936057836	0.988583257906914	454	Histone acetyltransferase HPA2 and related acetyltransferases	KR	hypothetical protein
163125	1.67064229605036	3.35553553235077	1.11542096726738	1042	Acyl-CoA synthetase (NDP forming)	C	acetyl-CoA synthetase
163126	1.55366714672954	3.05986370564367	1.02689434229677	680	Ni,Fe-hydrogenase maturation factor	C	hypothetical protein
163127	1.58866597801927	3.04649643202512	1.04286959176588	3185	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	ER	4-hydroxyphenylpyruvate dioxygenase
163128	1.67770358501872	3.28131342317642	1.07025689524362	500	SAM-dependent methyltransferases	QR	hypothetical protein
163129	1.56295086938576	2.83211257292952	0.981120474623529	-	-	-	hypothetical protein
163130	1.61204262466436	3.05248083266731	0.971769041664994	745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	TK	two-component response regulator
163131	1.73332118902474	3.29743097218922	1.09064046799138	1657	Squalene cyclase	I	squalene-hopene-cyclase
163132	1.65412362405171	3.30357761194857	1.0963272583218	463	Glycosyltransferases involved in cell wall biogenesis	M	hypothetical protein
163133	1.61479683954031	3.14493443432185	1.04486938867433	-	-	-	unknown protein
163134	1.57155802871647	2.9461212161774	0.997010430866692	4826	Serine protease inhibitor	O	similar to serine protease inhibitor
163135	1.56571648834589	3.350426481505	1.13774027397452	-	-	-	unknown protein
163136	1.64693343683741	3.0006128935134	1.02749707963105	-	-	-	unknown protein
163137	1.5449864199063	3.03030916348498	1.05871176537175	1404	Subtilisin-like serine proteases	O	hypothetical protein
163138	1.56746352433621	3.05369207306559	1.03494612176401	36	Pentose-5-phosphate-3-epimerase	G	ribulose-phosphate 3-epimerase
163139	1.57833976435398	3.01392967456634	0.979325630023483	685	5,10-methylenetetrahydrofolate reductase	E	hypothetical protein
163140	1.34426559997278	2.53722034669545	0.903993404625006	633	Ferredoxin	C	ferredoxin
163141	1.45258633735038	2.80707612158604	1.0474724197903	-	-	-	hypothetical protein
163142	1.59345766660854	3.18666594991977	1.06748054457411	-	-	-	hypothetical protein
163143	1.63677137464324	3.32255356325547	1.04916115250998	1266	Predicted metal-dependent membrane protease	R	hypothetical protein
163144	1.59794592215416	3.19825975754909	1.05548605101921	299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	F	phosphoribosylglycinamide formyltransferase
163145	1.63927995879037	3.31587010915457	1.12012252041152	1175	ABC-type sugar transport systems, permease components	G	ABC transporter sugar permease
163146	1.40733786255302	2.64985069701938	0.92541695141809	204	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	hypothetical protein
163147	1.63091447995475	3.16535117954602	1.05258708418547	2931	RTX toxins and related Ca2+-binding proteins	Q	outer membrane secretion protein
163148	1.56198940624232	2.97684509679764	1.00851097477847	4276	Uncharacterized conserved protein	S	hypothetical protein
163149	1.32737608997657	2.29934032869618	0.919099188258642	-	-	-	unknown protein
163150	1.6859543737656	3.3506831933449	1.11267889964508	1032	Fe-S oxidoreductase	C	hypothetical protein
163151	1.38408438762787	2.59207402135053	1.0040460337483	4095	Uncharacterized conserved protein	S	hypothetical protein
163152	1.52494245833135	2.73010912772493	0.943327603126174	-	-	-	unknown protein
163153	1.59572693586062	3.13478907226111	1.06400075664854	82	Chorismate synthase	E	chorismate synthase
163154	1.82853169489862	3.52429155675817	1.0563080981747	271	Stress-induced morphogen (activity unknown)	T	hypothetical protein
163155	1.52024664898341	2.71995422871467	0.951356387479212	278	Glutaredoxin-related protein	O	hypothetical protein
163156	1.48395119325557	2.90948987784957	0.979566787365795	521	Molybdopterin biosynthesis enzymes	H	molybdopterin precursor biosynthesis protein
163157	1.50945751014776	2.85795227829785	1.01502885314838	-	-	-	photosystem II protein W
163158	1.60535447078471	3.10229281697224	1.07074598372577	-	-	-	unknown protein
163159	1.54881480657994	3.21927202589954	1.07854143342476	-	-	-	hypothetical protein
163160	1.42553193519404	2.85737469479282	1.00990741897475	-	-	-	unknown protein
163161	1.68354873935895	3.38218312026065	1.13587179557747	-	-	-	hypothetical protein
163162	1.45872460862991	2.77723401273066	0.920517127513292	-	-	-	unknown protein
163163	1.61503898701199	3.20619038094968	1.06254326455862	1136	ABC-type antimicrobial peptide transport system, ATPase component	V	ABC transporter, ATP-binding subunit, devA homolog
163164	1.69663887222728	3.42245398271321	1.14209483183108	577	ABC-type antimicrobial peptide transport system, permease component	V	ABC transporter, membrane spanning subunit, devC homolog
163165	1.55664732087873	3.06562537713175	1.02345011693934	845	Membrane-fusion protein	M	ABC transporter, membrane fusion protein, devB homolog
163166	1.57577286694325	3.0021452695646	0.993717392843622	1309	Transcriptional regulator	K	transcriptional regulator
163167	1.52775842381393	3.04888138693727	1.03467055212331	-	-	-	unknown protein
163168	1.86714995310866	3.68733327318856	1.12146636819357	-	-	-	unknown protein
163169	1.64234902886687	3.37384512148002	1.13533208870651	1357	Uncharacterized low-complexity proteins	S	heterocyst-specific glycolipids-directing protein
163170	1.46592284838495	2.87885530848849	1.00532735151298	-	-	-	unknown protein
163171	1.79336253541584	3.67039535916417	1.12301213248218	-	-	-	unknown protein
163172	1.61643497074961	3.28402527894124	1.09638198799854	-	-	-	hypothetical protein
163173	1.46493353303044	2.47107009076229	0.991210818709549	-	-	-	unknown protein
163174	1.74676405882968	3.44622545481741	1.06857754069843	-	-	-	unknown protein
163175	1.46780057733572	2.77938302457214	0.964176286811385	-	-	-	putative invertase
163176	1.55081173022928	3.05805390201885	1.04162675581885	144	tRNA and rRNA cytosine-C5-methylases	J	sun protein
163177	1.56999917452467	2.88458153231598	0.985381809357729	-	-	-	hypothetical protein
163178	1.71721450370517	3.39756154011954	1.0866139386756	-	-	-	hypothetical protein
163179	1.61125397249429	2.89834616652212	0.991372569196397	784	FOG: CheY-like receiver	T	two-component response regulator
163180	1.68361464061056	3.20880339214391	1.07413140391099	2202	FOG: PAS/PAC domain	T	two-component hybrid sensor and regulator
163181	1.71194517013771	3.2235644560854	1.07198890479242	2203	FOG: GAF domain	T	two-component sensor histidine kinase
163182	1.559413248132	3.08073959154496	1.09556244871287	-	-	-	unknown protein
163183	1.52984564715218	3.08236535460856	1.04581114665835	1902	NADH:flavin oxidoreductases, Old Yellow Enzyme family	C	putative oxidoreductase
163184	1.86712746112695	3.54423257306114	1.05887378252385	-	-	-	unknown protein
163185	1.52044627186594	3.02191655929776	1.10548749618691	-	-	-	hypothetical protein
163186	1.76006151013664	3.64368146537314	1.16810410414918	1108	ABC-type Mn2+/Zn2+ transport systems, permease components	P	ABC transporter permease protein
163187	1.47358922726636	2.86051544820865	0.999357368026925	640	Predicted transcriptional regulators	K	transcriptional regulator, smtB homolog
163188	1.57786074034224	3.10516326850342	1.05921668040761	1121	ABC-type Mn/Zn transport systems, ATPase component	P	ATP-binding protein of ABC transporter
163189	1.53497521710255	2.89400639685794	1.01644124542704	803	ABC-type metal ion transport system, periplasmic component/surface adhesin	P	periplasmic solute binding protein for ABC transport system
163190	1.61258946620481	3.24706971035577	1.09787304650931	-	-	-	porin; major outer membrane protein
163191	1.56497294771911	3.21624305847126	1.08463318520966	-	-	-	unknown protein
163192	1.72055114415725	3.15638231745362	1.02995292345438	-	-	-	unknown protein
163193	1.75199599249019	3.30598280873643	1.04118449112236	-	-	-	unknown protein
163194	1.53657640326177	3.00855657902592	1.03669420660012	-	-	-	unknown protein
163195	1.49984724299489	2.89328717297314	0.998866695797462	123	Deacetylases, including yeast histone deacetylase and acetoin utilization protein	BQ	hypothetical protein
163196	1.70217684968894	3.3719112678816	1.08028130288787	1672	Predicted ATPase (AAA+ superfamily)	R	unknown protein
163197	1.7516126001915	3.46944190151567	1.12076959269522	1672	Predicted ATPase (AAA+ superfamily)	R	unknown protein
163198	1.49610444533528	2.76343696238777	1.01020004495164	-	-	-	unknown protein
163199	1.42566946969358	2.95850616358852	1.08102304889644	828	Ribosomal protein S21	J	30S ribosomal protein S21
163200	1.64468661410721	3.27495026428949	1.08947351443604	193	Peptidyl-tRNA hydrolase	J	peptidyl-tRNA hydrolase
163201	1.56611538035287	2.98273917703799	1.01041622674989	1826	Sec-independent protein secretion pathway components	U	hypothetical protein
163202	1.72555162239647	3.50749601492678	1.14795444827076	-	-	-	photosystem II protein
163203	1.54114090687028	3.09283859726999	1.07654477280424	-	-	-	photosystem II protein
163204	1.62594580564153	3.14733018132264	1.06957246185909	383	Alpha-mannosidase	G	putative alpha-mannosidase
163205	1.57618099282778	3.10280097736236	1.08777903447711	-	-	-	hypothetical protein
163206	1.79809844349227	3.56474595150175	1.13388744370311	204	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	putative acyltransferase
163207	1.7504801999016	3.35570905991894	1.06567193596862	2267	Lysophospholipase	I	lysophospholipase
163208	1.66760939365191	3.1009421620559	1.03358290952367	2867	Oligoketide cyclase/lipid transport protein	I	hypothetical protein
163209	1.68711325604596	3.23472056746084	1.08962181253535	2203	FOG: GAF domain	T	two-component sensor histidine kinase
163210	1.76473952129769	3.51747568874152	1.00837781954721	-	-	-	unknown protein
163211	1.60604320311414	3.24277372466718	1.01415888773099	-	-	-	unknown protein
163212	1.65495948425153	3.42129280780551	1.09796729134722	1403	Restriction endonuclease	V	hypothetical protein
163213	1.66495195521546	3.24868643425752	1.04097739507006	-	-	-	unknown protein
163214	1.70558150677099	3.29008011875156	1.08827853405094	-	-	-	hypothetical protein
163215	1.64603667705199	3.34135475864752	1.13537489992783	815	Apolipoprotein N-acyltransferase	M	apolipoprotein N-acyltransferase
163216	1.75929460863993	3.45902198172026	1.08586866704378	188	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	L	DNA gyrase A subunit
163217	1.50772380135801	2.98018885223975	1.02390000502382	-	-	-	hypothetical protein
163218	1.67689133414619	3.26319165715887	1.07854291386265	583	Transcriptional regulator	K	transcriptional regulator, rbcR homolog
163219	1.71550432253332	3.47800519301697	1.115230382626	4577	Carbon dioxide concentrating mechanism/carboxysome shell protein	QC	carbon dioxide concentrating mechanism protein
163220	1.6071674791615	3.30072776245401	1.10779331649209	-	-	-	carbon dioxide concentrating mechanism protein
163221	1.57167947466534	3.22872841671564	1.09876630116015	4451	Ribulose bisphosphate carboxylase small subunit	C	carbon dioxide concentrating mechanism protein
163222	1.5813445348827	3.12006792981565	0.99687674558009	4576	Carbon dioxide concentrating mechanism/carboxysome shell protein	QC	carbon dioxide concentrating mechanism protein
163223	1.58291997040239	3.33552802795598	1.05113552446154	4577	Carbon dioxide concentrating mechanism/carboxysome shell protein	QC	carbon dioxide concentrating mechanism protein
163224	1.52518159712006	3.2056077902417	1.05672350741427	4577	Carbon dioxide concentrating mechanism/carboxysome shell protein	QC	carbon dioxide concentrating mechanism protein
163225	1.71751520664246	3.59094520246538	1.17249386117151	1009	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	CP	NADH dehydrogenase subunit 5
163226	1.72040164556577	3.587232545454	1.18069701826844	1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	C	NADH dehydrogenase subunit 4
163227	1.46458333213661	2.71043297923947	0.952359957045228	-	-	-	hypothetical protein
163228	1.53094813907322	2.84819538205197	1.00186713761428	5635	Predicted NTPase (NACHT family)	T	unknown protein
163229	1.53457351419649	2.89201677590681	1.00996031263041	-	-	-	CAB/ELIP/HLIP superfamily
163230	1.63526356507608	3.11088175999217	0.855952111250223	1348	Nitrogenase subunit NifH (ATPase)	P	nitrogenase reductase
163231	1.45202461104842	2.59631346280738	0.916213077415108	296	1,4-alpha-glucan branching enzyme	G	probable alpha-glucanotransferase
163232	1.45248327791305	2.72313690149276	0.912067561466959	-	-	-	hypothetical protein
163233	1.70041711120496	3.5276027644403	1.07479477507793	1254	Acylphosphatases	C	probable acylphosphatase
163234	1.61662274062233	3.15665518697938	1.02856707193181	454	Histone acetyltransferase HPA2 and related acetyltransferases	KR	probable acetyltransferase
163235	1.49299220197728	2.94893813241931	0.999143225128199	1064	Zn-dependent alcohol dehydrogenases	R	alcohol dehydrogenase
163236	1.63695296463622	3.20356252487004	1.04911240112619	339	Zn-dependent oligopeptidases	E	oligopeptidase A
163237	1.5235562981726	2.92463464918286	1.01590002992143	-	-	-	unknown protein
163238	1.55061171966896	3.16761846020457	1.08246349684044	589	Universal stress protein UspA and related nucleotide-binding proteins	T	hypothetical protein
163239	1.69045821418791	3.32807030389794	1.14177702064721	-	-	-	photosystem II protein
163240	1.45610152336412	2.70810468496791	0.95562393486916	633	Ferredoxin	C	probable ferredoxin [2Fe-2S]
163241	1.6102206479249	3.08860826981936	1.12434739955567	-	-	-	photosystem II protein
163242	1.49012469845731	2.77091621002082	1.00785290958057	515	Serine/threonine protein kinase	RTKL	serine/threonine kinase with two-component sensor domain
163243	1.52523772116531	3.16306139647298	1.10076358736775	-	-	-	hypothetical protein
163244	1.63429172133614	3.20721068111314	1.03657064287444	120	Ribose 5-phosphate isomerase	G	ribose 5-phosphate isomerase
163245	1.68660965282845	3.08182291222031	1.01720876880641	457	FOG: TPR repeat	R	hypothetical protein
163246	1.78495871215078	3.21588254271249	1.0218347604584	-	-	-	unknown protein
163247	1.50622884598352	2.70457828163348	0.958019590554666	-	-	-	hypothetical protein
163248	1.48019178573028	2.81465339902429	0.93952438910909	5502	Uncharacterized conserved protein	S	hypothetical protein
163249	1.60612680299485	3.09580627675675	1.05099001174462	693	Putative intracellular protease/amidase	R	hypothetical protein
163250	1.76443241312329	3.43458783677984	1.08463942003823	5637	Predicted integral membrane protein	S	hypothetical protein
163251	1.61196387521357	3.01481427456434	1.01321059608627	1063	Threonine dehydrogenase and related Zn-dependent dehydrogenases	ER	alcohol dehydrogenase
163252	1.47910254256119	2.8896281226465	0.969410696677771	-	-	-	unknown protein
163253	1.60817436635955	3.02807526158774	1.00544437556826	1063	Threonine dehydrogenase and related Zn-dependent dehydrogenases	ER	alcohol dehydrogenase
163254	1.51668740692096	2.97482457497345	0.976073113616855	-	-	-	hypothetical protein
163255	1.73483949136154	3.4604001063917	1.13401481058515	-	-	-	hypothetical protein
163256	1.62835046697359	3.04858292425818	1.06201399692784	642	Signal transduction histidine kinase	T	serine/threonine kinase with two-component sensor domain
163257	1.60574337565369	3.13543171265204	1.06715481541507	1801	Uncharacterized conserved protein	S	hypothetical protein
163258	1.55072223193657	2.8585395025336	1.00001892854096	1651	Protein-disulfide isomerase	O	hypothetical protein
163259	1.54982778624167	3.04367044136051	1.03989136221994	2897	Rhodanese-related sulfurtransferase	P	putative thiosulfate sulfurtransferase
163260	1.68578811499316	3.36018714639657	1.08836820633046	1100	GTPase SAR1 and related small G proteins	R	hypothetical protein
163261	1.58056310474698	2.93654183347688	0.999021580437715	-	-	-	hypothetical protein
163262	1.53402529658762	2.9853458167611	0.969085996845414	1189	Predicted rRNA methylase	J	hypothetical protein
163263	1.50870309346311	2.94007284950099	1.01069060549789	1117	ABC-type phosphate transport system, ATPase component	P	ABC phosphate transport system ATP-binding protein
163264	1.4960256154715	2.92120320216461	1.01754091684458	1117	ABC-type phosphate transport system, ATPase component	P	ABC phosphate transport system ATP-binding protein
163265	1.54876186234316	3.26247259709849	1.09562932823123	581	ABC-type phosphate transport system, permease component	P	ABC phosphate transport system permease protein
163266	1.5043297544449	3.04098404067138	1.02541167571175	573	ABC-type phosphate transport system, permease component	P	ABC phosphate transport system permease protein
163267	1.4874820305912	3.04541027614838	1.01943014073964	226	ABC-type phosphate transport system, periplasmic component	P	ABC phosphate transport system phosphate-binding periplasmic protein
163268	1.64188555722866	3.21738169231792	1.04720976573119	1159	GTPase	R	GTP-binding protein
163269	1.70338529412999	3.40054484183392	1.10223543170601	2197	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	TK	two-component response regulator
163270	1.38520596764903	2.62293425724237	0.909839328642699	463	Glycosyltransferases involved in cell wall biogenesis	M	probable glycosyl transferase
