#gi	CAI	CAI_Alm	CBI	COG	COGanno	COGfun	Annotation
369489	1.51125351197093	2.45622336011666	0.846467618860853	520	Selenocysteine lyase	E	CsdB
369490	1.50584793112207	2.43248088987021	0.883913405141423	822	NifU homolog involved in Fe-S cluster formation	C	conserved hypothetical
369491	1.44552830420193	2.40473139410122	0.866531452885335	719	ABC-type transport system involved in Fe-S cluster assembly, permease component	O	conserved hypothetical
369492	1.57627214441889	2.5989140274863	0.920899155235486	484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	O	CbpA/DnaJ
369493	1.52637840026695	2.51220479635277	0.898233476100205	240	Glycerol-3-phosphate dehydrogenase	C	GpsA
369494	1.50141070704875	2.40229697770049	0.835493621860476	484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	O	DnaJ
369495	1.39330918417601	2.30172135695123	0.809041475643761	1131	ABC-type multidrug transport system, ATPase component	V	CcmA
369496	1.55878474625933	2.70285696270697	0.933130860033793	-	-	-	ABC-type multidrug transport system permease
369497	1.38800532926485	2.2932512433985	0.832465341365962	1764	Predicted redox protein, regulator of disulfide bond formation	O	OsmC
369498	1.51125684008335	2.50262800010762	0.869738648468319	541	Signal recognition particle GTPase	U	Ffh
369499	1.48245343584322	2.37720641170644	0.843975354075244	162	Tyrosyl-tRNA synthetase	J	TyrS
369500	1.43697117334771	2.36643736097164	0.831285451072198	112	Glycine/serine hydroxymethyltransferase	E	GlyA
369501	1.47481857756704	2.33378751954735	0.836231823511672	-	-	-	unique hypothetical
369502	1.37292149248627	2.30393566097946	0.719066543736824	4870	Cysteine protease	O	unique hypothetical
369503	1.37889668237973	2.28527562286142	0.864798983232437	102	Ribosomal protein L13	J	RplM
369504	1.39464254455438	2.36270754769802	0.8897430291805	103	Ribosomal protein S9	J	RpsI
369505	1.72732460818997	2.86019621397831	0.961276361303517	821	Enzyme involved in the deoxyxylulose pathway of isoprenoid biosynthesis	I	conserved hypothetical
369506	1.48452149568146	2.46633403452381	0.851054402354501	35	Uracil phosphoribosyltransferase	F	Upp
369507	1.85922754451152	3.25854632441604	1.04928521244715	-	-	-	unique hypothetical
369508	1.36162885878861	2.29460839255735	0.803273833984453	-	-	-	YatU
369509	1.71801403534087	2.91304742423412	0.977797742609168	-	-	-	unique hypothetical
369510	2.005792202278	3.44032305890841	1.06261004530733	356	F0F1-type ATP synthase, subunit a	C	AtpB
369511	1.51326743633574	2.58913051577092	1.03215197562418	-	-	-	AtpE
369512	1.55876685595645	2.5905671393956	0.897627883379502	711	F0F1-type ATP synthase, subunit b	C	AtpF
369513	1.78688298694529	2.86771184183843	0.920780304685236	712	F0F1-type ATP synthase, delta subunit (mitochondrial oligomycin sensitivity protein)	C	AtpH
369514	1.5015234001588	2.50483906798066	0.873225404715005	56	F0F1-type ATP synthase, alpha subunit	C	AtpA
369515	1.54085887822402	2.54228073653976	0.873734889703328	224	F0F1-type ATP synthase, gamma subunit	C	AtpG
369516	1.52260860583213	2.54465921090227	0.895980648063123	55	F0F1-type ATP synthase, beta subunit	C	AtpD
369517	1.579332818594	2.5642068177448	0.896069155863211	355	F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit)	C	AtpC
369518	1.6193521951431	2.62936535638408	0.903075403610057	4866	Uncharacterized conserved protein	S	conserved hypothetical
369519	1.54004545880829	2.40490526937105	0.800181102464624	-	-	-	unique hypothetical
369520	1.51609601359332	2.51557700793781	0.857945859342863	1307	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369521	1.34326041935373	2.26602649531933	0.789139187848582	57	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G	Glyceraldehyde-3-P dehydrogenase
369522	1.40958447071431	2.31725476549074	0.821858906266471	126	3-phosphoglycerate kinase	G	Pgk
369523	1.58214357915046	2.69618153784955	0.945498535265194	531	Amino acid transporters	E	PotE
369524	1.46178964156358	2.26936453126196	0.783468115108744	-	-	-	conserved hypothetical
369525	1.60976107906018	2.66091166550065	1.01911857465698	-	-	-	Rps21
369526	1.40652362669676	2.36210959487802	0.829609192742124	-	-	-	unique hypothetical
369527	1.59012198027179	2.57209104716705	0.889861566070024	220	Predicted S-adenosylmethionine-dependent methyltransferase	R	Predicted S-adenosylmethionine-dependenttransferase
369528	1.38452917022934	2.22623818197682	0.770171822410245	219	Predicted rRNA methylase (SpoU class)	J	CspR
369529	1.35463017566682	2.19335872276211	0.762512295332268	60	Isoleucyl-tRNA synthetase	J	IleS
369530	1.3925292223758	2.17930948108987	0.758138610701444	1196	Chromosome segregation ATPases	D	conserved hypothetical
369531	1.4725496186313	2.30797656841979	0.815069712013099	1196	Chromosome segregation ATPases	D	conserved hypothetical
369532	1.42899051427863	2.23488195194643	0.78240747791567	-	-	-	conserved hypothetical
369533	1.57912453414412	2.56135135261654	0.847731512948064	-	-	-	unique hypothetical
369534	1.32536506192845	2.09117929746587	0.727772075335913	-	-	-	unique hypothetical
369535	1.31513699789924	2.06871711639086	0.694030825380454	-	-	-	conserved hypothetical
369536	1.4818043149963	2.52679145033374	0.887388265194731	-	-	-	unique hypothetical
369537	1.78576026401031	3.11485631321137	1.0178819176701	-	-	-	unique hypothetical
369538	1.57770587515306	2.53492592210474	0.870362406752858	-	-	-	unique hypothetical
369539	1.5242502831115	2.52650272943506	0.877804235233736	2235	Arginine deiminase	E	ArcA
369540	1.4977876061015	2.42065703402605	0.852896214242384	492	Thioredoxin reductase	O	TrxB
369541	1.42244830409758	2.23863332580813	0.793030419531118	-	-	-	conserved hypothetical
369542	1.47164310825532	2.33083978540558	0.798801032912436	-	-	-	conserved hypothetical
369543	1.62365312581941	2.66318449222676	0.891394623793357	596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	R	LipA
369544	1.4207011142893	2.25880228240104	0.799338067426144	484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	O	CbpA
369545	1.37611173259674	2.25713244699781	0.794877325814015	576	Molecular chaperone GrpE (heat shock protein)	O	GrpE
369546	1.51409735918247	2.58211255037453	0.871251069646821	-	-	-	unique hypothetical
369547	1.42730227391309	2.46934393815097	0.864040702661938	-	-	-	VlhA.5.02
369548	1.35552042487486	2.34048600450192	0.789541427673433	-	-	-	VlhA.5.03
369549	1.42894237968233	2.4672458447571	0.856318506555233	-	-	-	VlhA.5.04
369550	1.40507406385472	2.40645124420693	0.824809648247621	-	-	-	VlhA.5.05
369551	1.43581967703719	2.50330183153323	0.860755262585536	-	-	-	VlhA.5.06
369552	1.40113972985169	2.40282675306728	0.823306683002232	-	-	-	VlhA.5.07
369553	1.40784504181759	2.41840592016409	0.831129519919288	-	-	-	VlhA.5.08
369554	1.38802296986565	2.38895469934874	0.809679915266688	-	-	-	VlhA.5.09
369555	1.45197675423677	2.48529086799551	0.832257823095629	-	-	-	VlhA.5.10
369556	1.42197525549757	2.45620541970657	0.842937622990596	-	-	-	VlhA.5.11
369557	1.37906789700748	2.37518055636287	0.805374286404715	-	-	-	VlhA.5.12
369558	1.62456086824913	2.6030464771402	0.907165153897885	1039	Ribonuclease HIII	L	Ribonuclease HII
369559	1.41671086547633	2.44586639273728	0.858389205436092	-	-	-	conserved hypothetical
369560	1.54204878549858	2.51771727898294	0.868581767293848	637	Predicted phosphatase/phosphohexomutase	R	beta-PGM
369561	1.48834848144175	2.43995981904177	0.847218381262396	1554	Trehalose and maltose hydrolases (possible phosphorylases)	G	conserved hypothetical
369562	1.54921792886421	2.48862643485925	0.846536304879355	-	-	-	unique hypothetical
369563	1.64943309618644	2.74683127469069	0.909917432184945	1154	Deoxyxylulose-5-phosphate synthase	HI	Dxs
369564	1.66473163878332	2.75977132472389	0.897754507876012	1420	Transcriptional regulator of heat shock gene	K	HrcA
369565	1.67258835522598	2.68484124746337	0.913215805601674	322	Nuclease subunit of the excinuclease complex	L	UvrC
369566	1.62619410192078	2.71487398945974	0.910669453007743	1739	Uncharacterized conserved protein	S	conserved hypothetical
369567	1.56579276765091	2.5423878388144	0.8613276611943	290	Translation initiation factor 3 (IF-3)	J	InfC/IF-3
369568	1.41339081575673	2.42466183533193	0.981949486809096	291	Ribosomal protein L35	J	RpmI
369569	1.60406416484498	2.71461540257812	1.00637132195037	292	Ribosomal protein L20	J	RplT
369570	1.55352931296522	2.46487914293981	0.873015740402086	-	-	-	unique hypothetical
369571	1.46769429710515	2.3619091620673	0.836186657159489	16	Phenylalanyl-tRNA synthetase alpha subunit	J	PheS
369572	1.51636377564457	2.48410075319314	0.876606149364702	72	Phenylalanyl-tRNA synthetase beta subunit	J	PheT
369573	1.45072735177164	2.31965996052408	0.786705597979915	2213	Phosphotransferase system, mannitol-specific IIBC component	G	MtlA
369574	1.38616354095719	2.32747848546682	0.815228188739591	1132	ABC-type multidrug transport system, ATPase and permease components	V	MdlB-like
369575	1.42051610602626	2.31161331850952	0.808399581935526	2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	V	MdlB-like
369576	1.55568679581341	2.57592949861609	0.908216916879768	1132	ABC-type multidrug transport system, ATPase and permease components	V	MdlB-like
369577	1.53495895040975	2.49770086830758	0.896672133564288	261	Ribosomal protein L21	J	RplU
369578	1.59530759765973	2.67396688171841	0.919969940492991	2868	Predicted ribosomal protein	J	conserved hypothetical
369579	1.53665877233749	2.5059229008881	0.916615718644003	211	Ribosomal protein L27	J	RpmA
369580	1.46960942131114	2.39288379181029	0.849181545564617	648	Endonuclease IV	L	Nfo
369581	1.48644008335151	2.37401614321787	0.81066376276576	735	Fe2+/Zn2+ uptake regulation proteins	P	conserved hypothetical
369582	1.54788065646716	2.46465030852429	0.85584417110777	-	-	-	conserved hypothetical
369583	1.51841601465523	2.38854650864862	0.840409838258647	544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	O	Tig
369584	1.5283949462659	2.51376033788092	0.89636006091448	466	ATP-dependent Lon protease, bacterial type	O	Lon
369585	1.52273031483226	2.54752993086555	0.886515113921641	-	-	-	NosY
369586	1.51828752282849	2.49371114910183	0.857355451560455	1131	ABC-type multidrug transport system, ATPase component	V	CcmA
369587	1.47573383265938	2.48523331732753	0.899819923496594	2030	Acyl dehydratase	I	MaoC
369588	1.48945963594711	2.42597867151139	0.857769743876394	1692	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369589	1.50951943940513	2.35862328425437	0.83998585024389	212	5-formyltetrahydrofolate cyclo-ligase	H	conserved hypothetical
369590	1.42851609633985	2.31046479746707	0.802927382233185	210	Superfamily I DNA and RNA helicases	L	UvrD
369591	1.52157525173672	2.5321747600663	0.880564532509739	-	-	-	conserved hypothetical
369592	1.52511594092653	2.46289074686317	0.843146411948762	-	-	-	predicted glycosyl-transfrase
369593	1.50569210926322	2.41295842307565	0.823892156002162	-	-	-	conserved hypothetical
369594	1.52302208499974	2.45675334768622	0.869057891744556	-	-	-	conserved hypothetical
369595	1.52882825728157	2.51016077528642	0.94916840800832	694	Thioredoxin-like proteins and domains	O	conserved hypothetical
369596	1.56671072060669	2.68004634765422	0.966641087181785	344	Predicted membrane protein	S	conserved hypothetical
369597	1.51256841315327	2.44758375578863	0.828941269718565	327	Uncharacterized conserved protein	S	conserved hypothetical
369598	1.49248064273023	2.41973497592566	0.854332613740015	2384	Predicted SAM-dependent methyltransferase	R	conserved hypothetical
369599	1.39254358453462	2.27606967665009	0.800289701941357	568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	RpoD
369600	1.51844069927902	2.42828130050801	0.829568543718118	358	DNA primase (bacterial type)	L	DnaG
369601	1.42965384238192	2.32448372338191	0.806141286548337	423	Glycyl-tRNA synthetase (class II)	J	GlyS
369602	1.64414743626626	2.69231728394866	0.888971914885053	1381	Recombinational DNA repair protein (RecF pathway)	L	conserved hypothetical
369603	1.40870148927934	2.26804419924551	0.802095699510813	1159	GTPase	R	Era
369604	1.48956030683337	2.4137500494591	0.861313399183742	319	Predicted metal-dependent hydrolase	R	conserved hypothetical
369605	1.72303934232632	2.86945290149572	0.97688240911951	-	-	-	conserved hypothetical
369606	1.57329940145611	2.57410737543228	0.893761416516113	2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	V	SunT
369607	1.55233911623847	2.66575508414296	0.953071639321191	-	-	-	conserved hypothetical
369608	1.60778745975656	2.59878420633386	0.886766391870495	206	Cell division GTPase	D	FtsZ
369609	1.48384068888358	2.40092720113149	0.853319615983482	-	-	-	conserved hypothetical
369610	1.6081506423068	2.64770140883585	0.923533689058011	275	Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis	M	predicted methyl transferase
369611	1.5194353907863	2.46990087788806	0.921156666743697	2001	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369612	1.52307724201819	2.43690556483347	0.85933371473432	1386	Predicted transcriptional regulator containing the HTH domain	K	conserved hypothetical
369613	1.50633809940588	2.36155055505872	0.793241408284599	262	Dihydrofolate reductase	H	Dyr
369614	1.59327396383039	2.64813356153073	0.89611098827372	204	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	PlsC
369615	1.45666326195186	2.39387345546514	0.871990656568848	736	Phosphopantetheinyl transferase (holo-ACP synthase)	I	AcpS
369616	1.52610757585817	2.42345382944037	0.858084255254711	-	-	-	conserved hypothetical
369617	1.47099619684306	2.35727852600814	0.806386613847646	1039	Ribonuclease HIII	L	Ribonuclease HII
369618	1.45129307358271	2.35961657407017	0.810735205086797	-	-	-	conserved hypothetical lipoprotein
369619	1.65179883800682	2.79298173470485	0.899793973758324	-	-	-	conserved hypothetical
369620	1.41373609221867	2.3815128788193	0.869639410601144	1704	Uncharacterized conserved protein	S	conserved hypothetical
369621	1.43919089718369	2.31669635975279	0.825576227114253	-	-	-	conserved hypothetical
369622	1.39538852391613	2.3845943217959	0.958217188291087	-	-	-	unique hypothetical
369623	1.66923781119529	2.79407827313532	0.90907627379798	-	-	-	unique hypothetical
369624	1.54333398654658	2.59896169289682	0.979851984693015	-	-	-	unique hypothetical
369625	1.71010806711164	2.87899403622496	0.956724950000046	-	-	-	unique hypothetical
369626	1.42678955892791	2.28536534258586	0.78022463577722	775	Nucleoside phosphorylase	F	Pfs
369627	1.53701073562343	2.46007480985408	0.771590146487301	1057	Nicotinic acid mononucleotide adenylyltransferase	H	conserved hypothetical
369628	1.66757659750102	2.69523208324751	0.876872129408913	1161	Predicted GTPases	R	conserved hypothetical
369629	1.56891828031897	2.57922356756257	0.889486908959596	188	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	L	ParC/GyrA
369630	1.58843824995417	2.59811256671882	0.886613707123016	187	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit	L	ParE/GyrB
369631	1.4120697434651	2.35853648289979	0.918985189029255	776	Bacterial nucleoid DNA-binding protein	L	HinA/Hup
369632	1.48808589902619	2.42423079513576	0.846544120861611	-	-	-	unique hypothetical
369633	1.4735181376711	2.52535999877498	0.8565421567289	-	-	-	VlhA.1.02
369634	1.48546872338307	2.59530126673361	0.892026384690602	-	-	-	VlhA.1.03
369635	1.3803455772244	2.40540129678417	0.820418355507723	-	-	-	VlhA.1.04
369636	1.50918657209006	2.61625999852859	0.877749935672974	-	-	-	VlhA.1.05
369637	1.74534328350959	2.90957612728485	0.972064974186213	3328	Transposase and inactivated derivatives	L	predicted transposase
369638	1.48742514766814	2.54486003668902	0.831574792199785	-	-	-	VlhA.1.06
369639	1.39226018153528	2.38972346319434	0.820498529269142	-	-	-	VlhA.1.07
369640	1.57020900533423	2.55438025473499	0.865923378825779	-	-	-	unique hypothetical
369641	1.57833242921676	2.62137596013072	0.919670784797307	-	-	-	unique hypothetical
369642	1.59522970023373	2.68834607920353	0.928400142800423	569	K+ transport systems, NAD-binding component	P	TrkA
369643	1.48337668357863	2.39660829394395	0.834318501088984	495	Leucyl-tRNA synthetase	J	LeuS
369644	1.42134045106879	2.38181179436394	0.849429768889751	1881	Phospholipid-binding protein	R	predicted phospholipid-binding protein
369645	1.43848232529749	2.38132964571729	0.852662756799392	1881	Phospholipid-binding protein	R	predicted phospholipid-binding protein
369646	1.52325524228715	2.44722893299684	0.819651350085173	656	Aldo/keto reductases, related to diketogulonate reductase	R	ARA1
369647	1.63108036717586	2.73398006409026	0.96928731101528	-	-	-	conserved hypothetical
369648	1.61695356657243	2.56588645394486	0.906644400630518	-	-	-	unique hypothetical
369649	1.53852218875896	2.48124343607042	0.917313155977714	-	-	-	unique hypothetical
369650	1.72461430356203	2.96826934217959	0.98808176787614	-	-	-	nique hyppthetical
369651	1.45879019987053	2.36283615135122	0.847967135114478	3579	Aminopeptidase C	E	PepC
369652	1.3410697677404	2.12566815593714	0.723310944455909	3579	Aminopeptidase C	E	PepC
369653	1.6648011980226	2.75827854899869	0.937680986492259	691	tmRNA-binding protein	O	SmpB
369654	1.4703714145562	2.44487031487341	0.884003526110249	-	-	-	onserved hypothetical
369655	1.37464957400536	2.28092282002252	0.817337941061022	6	Xaa-Pro aminopeptidase	E	PepP
369656	1.54246322511752	2.54339746320159	1.04061995193281	267	Ribosomal protein L33	J	RpmG
369657	1.48146766071527	2.43878907010296	0.868085550163944	2235	Arginine deiminase	E	ArcA
369658	1.59030681515037	2.61749529189015	0.909394425764883	572	Uridine kinase	F	Udk
369659	1.48287185469245	2.49440436109599	0.916249280835535	-	-	-	unique hypothetical
369660	1.58374777695482	2.61242770279084	0.886467107022927	536	Predicted GTPase	R	Obg
369661	1.78921709582575	2.94413721369178	0.950248221574411	-	-	-	conserved hypothetical
369662	1.53306029602601	2.46619973656187	0.914432822883756	-	-	-	unique hypothetical
369663	1.4061045682528	2.33332312321228	0.801464581075628	260	Leucyl aminopeptidase	E	PepB
369664	1.6460098013705	2.77613622962075	0.978834952746054	-	-	-	unique hypothetical
369665	1.42791263198844	2.46199222605129	0.87824042039097	-	-	-	VlhA.2.01
369666	1.48867200279878	2.51944082757394	0.901146417179394	-	-	-	VlhA.2.02
369667	1.64972221152097	2.73322608049191	0.924040596163671	1624	Uncharacterized conserved protein	S	conserved hypothetical
369668	1.52998742958822	2.50149057158539	0.868284404937379	557	Exoribonuclease R	K	VacB
369669	1.87431092047335	3.15921224692559	1.07612024691593	-	-	-	unique hypothetical
369670	1.6866125449362	2.73939773090669	0.900734358832951	1481	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369671	1.43778009597761	2.38264482386042	0.873410780975536	492	Thioredoxin reductase	O	TrxB
369672	1.62348013294173	2.64598226360597	0.929544337389746	2186	Transcriptional regulators	K	unique hypothetical
369673	1.46545317300836	2.36468415670781	0.798873161368237	-	-	-	unique hypothetical
369674	1.46918014049464	2.40558089184748	0.83774881388642	192	S-adenosylmethionine synthetase	H	MetK
369675	1.60286384917485	2.66507806035926	0.922865549666715	533	Metal-dependent proteases with possible chaperone activity	O	O-silalo-glycoprotein endopeptidase
369676	1.52048809630297	2.50577389594858	0.885089322864851	687	Spermidine/putrescine-binding periplasmic protein	E	conserved hypothetical
369677	1.52660850359572	2.66660052963866	0.937909753747743	1177	ABC-type spermidine/putrescine transport system, permease component II	E	PotC
369678	1.59974044813574	2.72894472291637	0.945619322912823	1176	ABC-type spermidine/putrescine transport system, permease component I	E	PotB
369679	1.45033075967989	2.30280620482963	0.791905369633402	3842	ABC-type spermidine/putrescine transport systems, ATPase components	E	MalK/PotA
369680	1.40584247961071	2.29489738543801	0.788341174102755	-	-	-	unique hypothetical
369681	1.47965848324274	2.41054100587897	0.840662530617705	1418	Predicted HD superfamily hydrolase	R	conserved hypothetical
369682	1.52663940678166	2.53224084298946	0.847480628915424	468	RecA/RadA recombinase	L	RecA/RadA
369683	1.6969986497317	2.80724267278729	0.959671310385154	3328	Transposase and inactivated derivatives	L	predicted transposase
369684	1.69974236247507	2.82897307802906	0.957579704995791	3328	Transposase and inactivated derivatives	L	predicted transposase
369685	1.54783298146185	2.44994916281962	0.948144689042385	-	-	-	unique hypothetical
369686	1.37590207438577	2.2386467243943	0.839075506584061	229	Conserved domain frequently associated with peptide methionine sulfoxide reductase	O	conserved hypothetical
369687	1.38639972082443	2.33937436129418	0.834660743596391	459	Chaperonin GroEL (HSP60 family)	O	GroEL/Hsp60
369688	1.32624152646345	2.1716052423685	0.881608213670129	234	Co-chaperonin GroES (HSP10)	O	GroES/Hsp10
369689	1.48116293780708	2.42709566403651	0.864684789948314	469	Pyruvate kinase	G	PykF
369690	1.56128439229801	2.60699817395288	0.90670815675341	205	6-phosphofructokinase	G	PfkA
369691	1.52930346489194	2.46071448760459	0.855697484591898	95	Lipoate-protein ligase A	H	LplA
369692	1.40061528315613	2.32995937847217	0.834091968408424	1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and re	C	Lpd
369693	1.30008356542981	2.22697697180429	0.72555771604633	508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and	C	AceF
369694	1.44034868536567	2.43377495849256	0.831170770282988	22	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta s	C	AcoB
369695	1.41723244607982	2.33356869786575	0.778250840782218	1071	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, alpha	C	AcoA
369696	1.37726077091962	2.28107715418361	0.747711020068435	446	Uncharacterized NAD(FAD)-dependent dehydrogenases	R	HcaD
369697	1.39410399056284	2.31706548318963	0.829392943141491	282	Acetate kinase	C	AckA
369698	1.59303231748613	2.72085346662907	0.962722324257899	168	Trk-type K+ transport systems, membrane components	P	TrkG
369699	1.66236355615694	2.73780582778205	0.912474051618656	1253	Hemolysins and related proteins containing CBS domains	R	conserved hypothetical
369700	1.44128032901277	2.28332588797934	0.781520274333994	1428	Deoxynucleoside kinases	F	Dgk
369701	1.46687288251724	2.33925234573937	0.749889551452413	1428	Deoxynucleoside kinases	F	Dgk
369702	1.39415068332083	2.30234239159971	0.783596218676974	542	ATPases with chaperone activity, ATP-binding subunit	O	Clp
369703	1.41742568830163	2.27839514157061	0.796631983052474	571	dsRNA-specific ribonuclease	K	Rnc
369704	1.60052637745631	2.66837261347534	0.917986475205186	416	Fatty acid/phospholipid biosynthesis enzyme	I	PlsX
369705	1.58318121616545	2.59049296755185	0.924085106356515	1461	Predicted kinase related to dihydroxyacetone kinase	R	conserved hypothetical
369706	1.83193950263244	2.98140421291288	0.982785859113374	-	-	-	unique hypothetical
369707	1.58044485478948	2.5386078378204	0.867315832049152	564	Pseudouridylate synthases, 23S RNA-specific	J	RluA
369708	1.50438081045342	2.47457203473777	0.832563244572733	566	rRNA methylases	J	SpoU
369709	1.60086905989314	2.64615553586469	0.894176942881147	618	Exopolyphosphatase-related proteins	R	conserved hypothetical
369710	1.5987138563824	2.63398686393899	0.912023562966546	301	Thiamine biosynthesis ATP pyrophosphatase	H	ThiI
369711	1.68119304874359	2.69288149268115	0.89468613492706	-	-	-	conserved hypothetical
369712	1.56208120365138	2.49565742927283	0.858153792563012	-	-	-	unique hypothetical
369713	1.37314386937604	2.13956300830537	0.724248584425757	5271	AAA ATPase containing von Willebrand factor type A (vWA) domain	R	conserved hypothetical
369714	1.56068699257404	2.57626177199928	0.892251996567688	513	Superfamily II DNA and RNA helicases	LKJ	SrmB
369715	1.376220982427	2.29696210704252	0.805323007878276	148	Enolase	G	Eno
369716	1.44644988678146	2.38138720169782	0.828121703377389	-	-	-	predicted membrane protein nuclease
369717	1.51803710807956	2.49513429323155	0.867223585219655	537	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	FGR	Hit-like
369718	1.57512572151781	2.64051934498648	0.903620760286917	-	-	-	unique hypothetical
369719	1.72173024694586	2.8187616395413	0.950559011300052	781	Transcription termination factor	K	conserved hypothetical
369720	1.58863569213045	2.56524589233017	0.896874749564091	-	-	-	unique hypothetical
369721	1.59246512757012	2.60189313312677	0.895651518651997	231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	J	Efp
369722	1.58458455739083	2.6210877106541	0.903955450307623	-	-	-	unique hypothetical
369723	1.49254402781924	2.42262478247215	0.859103139747241	1123	ATPase components of various ABC-type transport systems, contain duplicated ATPase	R	OppF
369724	1.54113679363063	2.54196263474635	0.880671629642838	1123	ATPase components of various ABC-type transport systems, contain duplicated ATPase	R	DppD
369725	1.60725718400217	2.77710315447236	0.933740323703293	1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	EP	DppC
369726	1.47297635142232	2.51901788879142	0.901788570973195	-	-	-	conserved hypothetical lipoprotein
369727	1.52665737478695	2.49060229256552	0.884314988288039	1124	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	EP	OppF
369728	1.60396137772023	2.67128016402217	0.93499213444733	444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	EP	DppD/OppD
369729	1.68417559238121	2.87766915241439	0.966574511272325	1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	EP	DppC/OppC
369730	1.71667897716803	2.92359677975497	0.983311176835612	601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	EP	DppB/OppB
369731	1.59510048336773	2.64873643721021	0.926884466163839	4166	ABC-type oligopeptide transport system, periplasmic component	E	conserved hypothetical lipoprotein
369732	1.49506045828437	2.50065337282227	0.895854119300113	-	-	-	unique hypothetical
369733	1.34933634826941	2.22436427227161	0.787412737441645	52	Ribosomal protein S2	J	RpsB
369734	1.42172481056977	2.33347631967989	0.837390956233902	1182	Acyl carrier protein phosphodiesterase	I	AcpD
369735	1.5538148277609	2.60089110625647	0.893266788022325	-	-	-	unique hypothetical
369736	1.4754899757689	2.44731902514615	0.847099506106342	2256	ATPase related to the helicase subunit of the Holliday junction resolvase	L	predicted ATP/GTPase
369737	1.58057815998163	2.54670020144169	0.873319080615857	313	Predicted methyltransferases	R	predicted methyl transferas
369738	1.65395991565058	2.76033769508012	0.954293839342484	-	-	-	unique hypothetical
369739	1.39045648519252	2.27673352838664	0.888205691949498	1765	Predicted redox protein, regulator of disulfide bond formation	O	unique hypothetical
369740	1.51173076369473	2.65996556968617	1.05663596083109	227	Ribosomal protein L28	J	RpmB
369741	1.53247212756869	2.46454359710971	0.872184787233764	-	-	-	unique hypothetical
369742	1.40869407836847	2.33208387832146	0.820745120939014	480	Translation elongation factors (GTPases)	J	FusA
369743	1.46503412164874	2.47379614860892	0.925592838244556	49	Ribosomal protein S7	J	RpsG
369744	1.4544407224559	2.51286420429824	0.932908619636408	48	Ribosomal protein S12	J	RpsL
369745	1.3948064455118	2.38038215459286	0.864868591871532	522	Ribosomal protein S4 and related proteins	J	RpsD
369746	1.44456526985434	2.50019252332602	0.829336900641713	-	-	-	conserved hypothetical
369747	1.48949658910655	2.48130737412859	0.874793258833759	-	-	-	unique hypothetical
369748	1.43221498312661	2.39805200088626	0.848624609335011	-	-	-	conserved hypothetical
369749	1.39103258281274	2.32309219815587	0.755770910872693	443	Molecular chaperone	O	DnaK
369750	1.50622956899466	2.53673604485376	0.880374411503397	392	Predicted integral membrane protein	S	conserved hypothetical
369751	1.50939165485182	2.54191949474436	0.89988672599155	-	-	-	Kef
369752	1.54334465788645	2.55572517069124	0.933292128500989	-	-	-	MscL
369753	1.6482593629615	2.77929801765831	0.957648675618944	531	Amino acid transporters	E	PotE
369754	1.6122164662987	2.6637274023264	0.908963170960256	-	-	-	PtsG
369755	1.67376674171494	2.79638270804535	0.937027563730119	61	Predicted sugar kinase	G	conserved hypothetical
369756	1.64203660612438	2.71856346226913	0.88878830480624	1393	Arsenate reductase and related proteins, glutaredoxin family	P	conserved hypothetical
369757	1.55882054762961	2.56919678635716	0.879846157828559	180	Tryptophanyl-tRNA synthetase	J	TrpS
