Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame
226185	242	354838	354839	1	  18	Same	+	+	  3.906292	0	  3.906292	  3.53800210	1.885048	3.055769	0.9016590	1123	ATPase components of various ABC-type transport systems, contain duplicated ATPase	R	ABC transporter, ATP-binding protein	1.690072	3.063202	0.9847459	-	-	-	membrane protein, putative	 1.134571e-01	 3	3.801567e-02	-6.746608e-03	 3.904389e-03	-2.333960e-02	4.274825e-01		 6	 3	 TRUE	 TRUE	 310	 TRUE	2.228597	2.0938707	1.323281	1.655887	1.115148	2.2289432	1.143518	1.224606	U	1.222610	0.8783368
226185	242	354839	354840	1	 110	Same	+	+	  1.421386	0	  1.421386	  1.05309545	1.690072	3.063202	0.9847459	-	-	-	membrane protein, putative	1.740523	2.941914	0.9416236	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding protein/permease protein	 5.355170e-02	 3	2.545321e-03	-2.461743e-04	 3.374194e-02	-6.206046e-03	4.067074e-02		 3	 5	 TRUE	 TRUE	 311	 TRUE	1.529253	1.7775885	1.323281	1.268164	1.115148	1.6236974	1.151713	1.429089	U	1.222610	0.8364598
226185	242	354840	354841	1	 -16	Same	+	+	  9.606401	0	 11.364259	 11.36425932	1.740523	2.941914	0.9416236	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding protein/permease protein	1.869885	3.163394	0.9978658	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein	 1.299407e-01	 5	1.673456e-02	 7.379837e-04	 4.643427e-02	 9.614111e-02	1.791404e-01	V	 5	 9	 TRUE	 TRUE	 312	 TRUE	3.051361	2.4986523	1.323281	2.207890	1.090914	2.3300238	1.295251	1.289772	Y	2.925846	0.9687539
226185	242	354841	354842	1	 523	Same	+	+	  0.000000	0	  0.000000	 -0.80560954	1.869885	3.163394	0.9978658	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein	2.255394	3.709736	1.0463021	199	Ribosomal protein S14	J	ribosomal protein S14	-5.361863e-03	 9	1.486170e-01	 7.016078e-02	 3.825432e-01	 5.451767e-01	1.167471e-01	0	 9	19	 TRUE	 TRUE	 313	 TRUE	1.032943	0.6897575	1.323281	1.033049	1.194861	1.6360983	1.680017	1.323546	N	1.041454	0.6559789
226185	242	354842	354843	1	  15	Same	+	+	  0.000000	0	  0.000000	 -2.43956836	2.255394	3.709736	1.0463021	199	Ribosomal protein S14	J	ribosomal protein S14	1.658459	2.852254	1.0192995	333	Ribosomal protein L32	J	ribosomal protein L32	 3.381154e-02	11	3.563309e-01	-3.985342e-02	-2.188863e-01	-1.711879e-01	1.238853e+00	J	19	11	 TRUE	 TRUE	 314	 TRUE	1.032943	0.6267710	1.323281	1.033049	1.310583	1.3130823	1.120913	1.117959	Y	2.925846	0.8502421
226185	242	354843	354844	1	  32	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.658459	2.852254	1.0192995	333	Ribosomal protein L32	J	ribosomal protein L32	1.806236	2.780574	0.9058990	-	-	-	hypothetical protein	 0.000000e+00	 0	2.183792e-02	-5.452179e-03	 1.738550e-02	-7.363683e-02	3.408400e-01		11	 0	 TRUE	 TRUE	 315	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.127971	1.243000	U	1.222610	0.7495581
226185	242	354844	354845	1	  21	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.806236	2.780574	0.9058990	-	-	-	hypothetical protein	1.973516	2.969721	1.0159996	267	Ribosomal protein L33	J	ribosomal protein L33	 0.000000e+00	 0	2.798259e-02	 1.697546e-02	 1.150641e-01	 3.060931e-01	1.344915e-01		 0	 9	 TRUE	 TRUE	 316	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.512352	1.311698	U	1.222610	0.7495581
226185	242	354845	354846	1	  24	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.973516	2.969721	1.0159996	267	Ribosomal protein L33	J	ribosomal protein L33	2.172187	3.637268	1.1019827	523	Putative GTPases (G3E family)	R	conserved domain protein	 0.000000e+00	 0	3.947007e-02	 1.042423e-01	 4.375258e-01	 6.978136e-01	2.088276e-02		 9	 0	 TRUE	 TRUE	 317	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.758369	1.491500	U	1.222610	0.7495581
226185	242	354846	354847	1	 339	Same	+	+	  0.000000	0	  0.000000	  0.00000000	2.172187	3.637268	1.1019827	523	Putative GTPases (G3E family)	R	conserved domain protein	1.826674	2.962085	0.9491843	726	Predicted xylanase/chitin deacetylase	G	polysaccharide deacetylase family protein	 0.000000e+00	 0	1.193793e-01	 4.005209e-02	 7.954490e-02	 4.269941e-01	1.952539e-01		 0	 1	 TRUE	 TRUE	 318	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.604104	1.283717	U	1.222610	0.7495581
226185	242	354847	354848	1	7530	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.826674	2.962085	0.9491843	726	Predicted xylanase/chitin deacetylase	G	polysaccharide deacetylase family protein	1.847309	2.909785	0.8636538	-	-	-	hypothetical protein	 0.000000e+00	 0	4.258189e-04	 1.028559e-02	 7.089211e-02	 2.490297e-01	3.881202e-03		 1	 0	 TRUE	 TRUE	 319	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.469871	1.636618	U	1.222610	0.7495581
226185	242	354848	354849	1	  29	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.847309	2.909785	0.8636538	-	-	-	hypothetical protein	1.811071	2.930094	0.9339884	3328	Transposase and inactivated derivatives	L	ISEf1, transposase	 0.000000e+00	 0	1.313200e-03	 8.534044e-03	 6.000107e-02	 2.210565e-01	1.321688e-02		 0	 0	 TRUE	 TRUE	 320	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.442578	1.542507	U	1.222610	0.7495581
226185	242	354849	354850	1	2265	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	1.811071	2.930094	0.9339884	3328	Transposase and inactivated derivatives	L	ISEf1, transposase	1.650154	2.744500	0.9617075	-	-	-	conserved domain protein	 0.000000e+00	 0	2.589411e-02	-6.453839e-03	 1.517959e-02	-9.061445e-02	4.018436e-01		 0	 0	FALSE	 TRUE	 319	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.125646	1.231194	U	1.222610	0.7495581
226185	242	354850	354851	1	 137	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.650154	2.744500	0.9617075	-	-	-	conserved domain protein	1.845137	2.819229	0.8192970	1309	Transcriptional regulator	K	transcriptional regulator, TetR family	 0.000000e+00	 0	3.801814e-02	-9.345882e-03	 7.422474e-03	-1.139673e-01	5.493314e-01		 0	 0	 TRUE	 TRUE	 320	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.123298	1.196245	U	1.222610	0.7495581
226185	242	354851	354852	1	   8	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.845137	2.819229	0.8192970	1309	Transcriptional regulator	K	transcriptional regulator, TetR family	1.685484	2.671856	0.8269021	1309	Transcriptional regulator	K	transcriptional regulator, TetR family	 0.000000e+00	 0	2.548914e-02	-5.456600e-03	 1.319364e-02	-3.025679e-02	3.378469e-01	K	 0	 4	FALSE	 TRUE	 319	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.139894	1.243678	Y	2.925846	0.8932300
226185	242	354852	354853	1	1949	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.685484	2.671856	0.8269021	1309	Transcriptional regulator	K	transcriptional regulator, TetR family	1.720170	2.724863	0.8358079	-	-	-	conserved domain protein	 0.000000e+00	 0	1.203111e-03	 7.375671e-04	 3.682486e-02	-4.677737e-03	1.924555e-02		 4	 0	FALSE	 TRUE	 318	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.152232	1.502393	U	1.222610	0.7495581
226185	242	354853	354854	1	 379	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.720170	2.724863	0.8358079	-	-	-	conserved domain protein	1.538034	2.542067	0.8103716	1302	Uncharacterized protein conserved in bacteria	S	gls24 protein	 0.000000e+00	 0	3.317346e-02	 2.931683e-03	 6.319881e-02	-4.979191e-02	4.847093e-01		 0	 2	FALSE	 TRUE	 317	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.132481	1.210554	U	1.222610	0.7495581
226185	242	354854	354855	1	 247	Same	-	-	  1.808289	0	  3.566147	  3.56614669	1.538034	2.542067	0.8103716	1302	Uncharacterized protein conserved in bacteria	S	gls24 protein	1.746016	2.763585	0.8560159	-	-	-	conserved hypothetical protein	 3.430511e-02	 2	4.325665e-02	-2.160500e-03	 1.022252e-02	-1.110439e-01	6.332357e-01		 2	 2	FALSE	 TRUE	 316	 TRUE	1.725805	2.1017233	1.323281	1.634739	1.130838	1.3228910	1.123581	1.182837	U	1.222610	0.8700496
226185	242	354855	354856	1	 718	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.746016	2.763585	0.8560159	-	-	-	conserved hypothetical protein	1.766462	2.773113	0.8576169	783	DNA-binding ferritin-like protein (oxidative damage protectant)	P	Dps family protein	 7.652705e-03	 2	4.180204e-04	 3.444632e-04	 3.700919e-02	 4.729217e-02	6.653194e-03		 2	18	FALSE	 TRUE	 315	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.130838	0.9224218	1.207799	1.598814	U	1.222610	0.7495581
226185	242	354856	354857	1	 135	Same	-	-	  0.000000	0	  0.000000	 -0.04430026	1.766462	2.773113	0.8576169	783	DNA-binding ferritin-like protein (oxidative damage protectant)	P	Dps family protein	1.854666	2.883821	0.8684790	1475	Predicted transcriptional regulators	K	ParB-like nuclease domain protein	-1.708713e-02	 7	7.780005e-03	 3.757335e-03	 5.397098e-02	 1.435595e-01	8.168509e-02	0	18	 7	FALSE	 TRUE	 314	 TRUE	1.032943	0.7908898	1.323281	1.033049	1.116497	1.6481155	1.344505	1.357214	N	1.041454	0.6725071
226185	242	354857	354858	1	 -13	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.854666	2.883821	0.8684790	1475	Predicted transcriptional regulators	K	ParB-like nuclease domain protein	1.976801	3.000761	0.8300052	-	-	-	hypothetical protein	 0.000000e+00	 0	1.491690e-02	 2.891725e-02	 1.502629e-01	 4.218820e-01	4.938272e-02		 7	 0	FALSE	 TRUE	 313	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.598365	1.407335	U	1.222610	0.7495581
226185	242	354858	354859	1	  -3	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.976801	3.000761	0.8300052	-	-	-	hypothetical protein	1.713051	2.703464	0.7315963	3969	Predicted phosphoadenosine phosphosulfate sulfotransferase	R	conserved hypothetical protein	 0.000000e+00	 0	6.956381e-02	-5.318217e-03	-9.119375e-03	 4.055606e-02	5.146703e-01		 0	 7	FALSE	 TRUE	 312	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.198372	1.203665	U	1.222610	0.7495581
226185	242	354859	354860	1	 643	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.713051	2.703464	0.7315963	3969	Predicted phosphoadenosine phosphosulfate sulfotransferase	R	conserved hypothetical protein	1.635950	3.137714	1.1249503	-	-	-	hypothetical protein	 0.000000e+00	 0	5.944619e-03	 2.180080e-03	 4.696707e-02	-1.505208e-02	1.145629e-01		 7	 0	FALSE	 TRUE	 311	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.148117	1.325869	U	1.222610	0.7495581
226185	242	354860	354861	1	 214	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.635950	3.137714	1.1249503	-	-	-	hypothetical protein	1.955364	3.036739	0.8641801	-	-	-	hypothetical protein	 0.000000e+00	 0	1.020251e-01	-2.183311e-02	-1.722798e-02	-2.131155e-01	1.063932e+00		 0	 0	FALSE	 TRUE	 310	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.122662	1.132613	U	1.222610	0.7495581
226185	242	354861	354862	1	 275	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.955364	3.036739	0.8641801	-	-	-	hypothetical protein	1.918203	3.126662	0.9459141	-	-	-	hypothetical protein	 0.000000e+00	 0	1.380930e-03	 4.035105e-02	 1.595548e-01	 5.071670e-01	4.291638e-03		 0	 0	FALSE	 TRUE	 309	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.657733	1.630950	U	1.222610	0.7495581
226185	242	354862	354863	1	 194	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.918203	3.126662	0.9459141	-	-	-	hypothetical protein	2.104294	3.458778	1.0058614	-	-	-	hypothetical protein	 0.000000e+00	 0	3.463002e-02	 6.762810e-02	 3.037194e-01	 5.949711e-01	3.787111e-02		 0	 0	FALSE	 TRUE	 308	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.706631	1.435624	U	1.222610	0.7495581
226185	242	354863	354864	1	 597	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	2.104294	3.458778	1.0058614	-	-	-	hypothetical protein	2.287294	3.704171	0.9379993	1943	Transposase and inactivated derivatives	L	transposase, IS200 family	 0.000000e+00	 0	3.348880e-02	 2.039128e-01	 7.776695e-01	 8.174532e-01	3.567703e-03		 0	20	FALSE	 TRUE	 307	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.800385	1.641187	U	1.222610	0.7495581
226185	242	354864	354865	1	 126	Convergent	+	-	  0.000000	0	  0.000000	 -2.26766626	2.287294	3.704171	0.9379993	1943	Transposase and inactivated derivatives	L	transposase, IS200 family	1.675124	2.866530	0.9582175	2423	Predicted ornithine cyclodeaminase, mu-crystallin homolog	E	ornithine cyclodeaminase, putative	-1.375565e-02	20	3.747522e-01	-3.309397e-02	-2.141163e-01	-1.074333e-01	1.101354e+00	0	20	20	 TRUE	 TRUE	 308	FALSE	1.032943	0.6298337	1.323281	1.033049	1.798882	1.6446660	1.123750	1.130090	N	1.041454	0.6460010
226185	242	354865	354866	1	  13	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.675124	2.866530	0.9582175	2423	Predicted ornithine cyclodeaminase, mu-crystallin homolog	E	ornithine cyclodeaminase, putative	1.956877	3.437340	1.0680349	-	-	-	membrane protein, putative	 1.308803e-02	 3	7.938528e-02	-1.329332e-02	 1.377763e-02	-8.587278e-02	7.428956e-01		20	 3	FALSE	 TRUE	 307	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.115148	0.9922762	1.126322	1.167082	U	1.222610	0.7495581
226185	242	354866	354867	1	  15	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.956877	3.437340	1.0680349	-	-	-	membrane protein, putative	1.979865	3.133122	0.9300920	1378	Predicted transcriptional regulators	K	conserved hypothetical protein	 2.301138e-03	 3	5.284085e-04	 5.430663e-02	 2.170320e-01	 5.780821e-01	7.276480e-04		 3	 4	FALSE	 TRUE	 306	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.115148	0.8570897	1.698400	1.711092	U	1.222610	0.7495581
226185	242	354867	354868	1	 328	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.979865	3.133122	0.9300920	1378	Predicted transcriptional regulators	K	conserved hypothetical protein	2.024655	2.772274	1.0334272	-	-	-	hypothetical protein	 0.000000e+00	 0	2.006150e-03	 7.089949e-02	 2.771843e-01	 6.441913e-01	3.415903e-03		 4	 0	FALSE	 TRUE	 305	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.733355	1.644402	U	1.222610	0.7495581
226185	242	354868	354869	1	 537	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	2.024655	2.772274	1.0334272	-	-	-	hypothetical protein	1.594463	2.611736	1.0028230	-	-	-	hypothetical protein	 0.000000e+00	 0	1.850648e-01	-4.071463e-02	-1.270537e-01	-3.694076e-01	1.628615e+00		 0	 0	FALSE	 TRUE	 304	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.132825	1.096949	U	1.222610	0.7495581
226185	242	354869	354870	1	  59	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.594463	2.611736	1.0028230	-	-	-	hypothetical protein	1.866883	3.077375	0.9810181	-	-	-	hypothetical protein	 0.000000e+00	 0	7.421288e-02	-1.853407e-02	-2.587774e-02	-2.588133e-01	1.054678e+00		 0	 0	 TRUE	 TRUE	 305	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.125477	1.133621	U	1.222610	0.7495581
226185	242	354870	354871	1	 744	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.866883	3.077375	0.9810181	-	-	-	hypothetical protein	2.015991	3.048135	0.9390619	-	-	-	hypothetical protein	 0.000000e+00	 0	2.223294e-02	 3.703740e-02	 1.848596e-01	 4.782991e-01	5.616626e-02		 0	 0	 TRUE	 TRUE	 306	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.641718	1.396782	U	1.222610	0.7495581
226185	242	354871	354872	1	 342	Same	+	+	  0.000000	0	  0.000000	  0.00000000	2.015991	3.048135	0.9390619	-	-	-	hypothetical protein	2.021155	3.429748	0.9971856	-	-	-	hypothetical protein	 0.000000e+00	 0	2.666588e-05	 8.037842e-02	 2.980891e-01	 6.800485e-01	8.084978e-05		 0	 0	 TRUE	 TRUE	 307	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.749016	1.768888	U	1.222610	0.7495581
226185	242	354872	354873	1	  63	Same	+	+	  0.000000	0	  0.000000	  0.00000000	2.021155	3.429748	0.9971856	-	-	-	hypothetical protein	1.744033	2.843927	1.0224732	-	-	-	hypothetical protein	 0.000000e+00	 0	7.679658e-02	 2.569971e-03	 5.292556e-03	 1.437847e-01	4.300057e-01		 0	 0	 TRUE	 TRUE	 308	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.344867	1.224240	U	1.222610	0.7495581
226185	242	354873	354874	1	  84	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.744033	2.843927	1.0224732	-	-	-	hypothetical protein	1.828924	2.894440	0.9076482	-	-	-	hypothetical protein	 0.000000e+00	 0	7.206499e-03	 8.432328e-04	 4.233708e-02	 8.252865e-02	9.150916e-02		 0	 0	 TRUE	 TRUE	 309	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.272867	1.345937	U	1.222610	0.7495581
226185	242	354874	354875	1	  44	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.828924	2.894440	0.9076482	-	-	-	hypothetical protein	1.613251	2.690453	0.9202418	2893	Phosphotransferase system, mannose/fructose-specific component IIA	G	PTS system, IIA component, putative	 0.000000e+00	 0	4.651470e-02	-1.143372e-02	 1.160600e-03	-1.754498e-01	7.133034e-01		 0	 1	 TRUE	 TRUE	 310	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.121039	1.172109	U	1.222610	0.7495581
226185	242	354875	354876	1	 997	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.613251	2.690453	0.9202418	2893	Phosphotransferase system, mannose/fructose-specific component IIA	G	PTS system, IIA component, putative	1.438724	2.417638	0.8478783	656	Aldo/keto reductases, related to diketogulonate reductase	R	oxidoreductase, aldo/keto reductase family	 2.408805e-03	 1	3.045980e-02	 3.609223e-02	 1.871733e-01	 3.040183e-01	2.079407e-01		 1	12	 TRUE	 TRUE	 311	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.148481	0.8592182	1.509259	1.279318	U	1.222610	0.7495581
226185	242	354876	354877	1	  23	Same	+	+	  0.000000	0	  0.000000	 -0.24116206	1.438724	2.417638	0.8478783	656	Aldo/keto reductases, related to diketogulonate reductase	R	oxidoreductase, aldo/keto reductase family	1.439308	2.463305	0.8819434	346	Lactoylglutathione lyase and related lyases	E	glyoxalase family protein	 5.095754e-03	 7	3.412092e-07	 8.763618e-02	 3.201335e-01	 6.795391e-01	4.124989e-07		12	 7	 TRUE	 TRUE	 312	 TRUE	1.032943	0.7627025	1.323281	1.033049	1.116497	0.8911147	1.748525	1.794550	U	1.222610	0.6917292
226185	242	354877	354878	1	 166	Same	+	+	  0.000000	0	  0.000000	 -0.60492644	1.439308	2.463305	0.8819434	346	Lactoylglutathione lyase and related lyases	E	glyoxalase family protein	1.757494	2.884028	0.9309250	1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes	I	cardiolipin synthetase, putative	 1.708559e-02	 7	1.012423e-01	-6.637588e-03	-2.707527e-02	-1.884080e-01	1.108104e+00	0	 7	22	 TRUE	 TRUE	 313	 TRUE	1.032943	0.7058314	1.323281	1.033049	1.116497	1.0469290	1.121398	1.129584	N	1.041454	0.6586326
226185	242	354878	354879	1	 698	Same	+	+	  0.000000	0	  0.000000	 -1.27373797	1.757494	2.884028	0.9309250	1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes	I	cardiolipin synthetase, putative	1.501797	2.465606	0.8608953	162	Tyrosyl-tRNA synthetase	J	tyrosyl-tRNA synthetase	-2.752723e-02	12	6.538100e-02	-5.235097e-03	 4.387240e-02	-1.606535e-01	8.672789e-01	0	22	12	 TRUE	 TRUE	 314	 TRUE	1.032943	0.6636916	1.323281	1.033049	1.385671	1.6620436	1.120804	1.151407	N	1.041454	0.6516550
226185	242	354879	354880	1	 251	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.501797	2.465606	0.8608953	162	Tyrosyl-tRNA synthetase	J	tyrosyl-tRNA synthetase	1.339718	2.269919	0.7538747	76	Glutamate decarboxylase and related PLP-dependent proteins	E	decarboxylase, putative	 2.408805e-03	 1	2.626955e-02	 9.221250e-02	 3.831863e-01	 6.701416e-01	6.306324e-02	0	12	 1	 TRUE	 TRUE	 315	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.148481	0.8592182	1.745581	1.386377	N	1.041454	0.7284808
226185	242	354880	354881	1	 203	Same	+	+	  0.000000	0	  0.000000	 -0.04255961	1.339718	2.269919	0.7538747	76	Glutamate decarboxylase and related PLP-dependent proteins	E	decarboxylase, putative	1.358455	2.410522	0.8717640	531	Amino acid transporters	E	amino acid permease family protein	 3.279005e-02	 1	3.510677e-04	 1.488802e-01	 5.125213e-01	 8.925011e-01	3.233991e-04	E	 1	 7	 TRUE	 TRUE	 316	 TRUE	1.032943	0.7918344	1.323281	1.033049	1.148481	1.2925868	1.821401	1.735537	Y	2.925846	0.8650026
226185	242	354881	354882	1	 125	Same	+	+	  0.000000	0	  0.000000	 -0.10573852	1.358455	2.410522	0.8717640	531	Amino acid transporters	E	amino acid permease family protein	1.733002	3.112435	1.0576302	1757	Na+/H+ antiporter	C	Na+/H+ antiporter	 3.884049e-03	 7	1.402857e-01	 7.712530e-04	-2.885265e-02	-1.238082e-01	1.140794e+00	0	 7	13	 TRUE	 TRUE	 317	 TRUE	1.032943	0.7829995	1.323281	1.033049	1.116497	0.8732852	1.122192	1.126837	N	1.041454	0.6712322
226185	242	354882	354883	1	 357	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.733002	3.112435	1.0576302	1757	Na+/H+ antiporter	C	Na+/H+ antiporter	1.573357	2.904567	0.9947709	-	-	-	hypothetical protein	 0.000000e+00	 0	2.548663e-02	 3.311418e-04	 4.887773e-02	-6.679017e-02	4.059253e-01		13	 0	 TRUE	 TRUE	 318	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.129415	1.230208	U	1.222610	0.7495581
226185	242	354883	354884	1	  52	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.573357	2.904567	0.9947709	-	-	-	hypothetical protein	1.863757	2.975679	0.9251251	4808	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	 0.000000e+00	 0	8.433217e-02	-2.081101e-02	-3.666867e-02	-2.895321e-01	1.162851e+00		 0	 4	 TRUE	 TRUE	 319	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.127794	1.123937	U	1.222610	0.7495581
226185	242	354884	354885	1	 139	Same	-	-	  0.000000	0	  0.000000	 -0.74388162	1.863757	2.975679	0.9251251	4808	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	1.649219	2.771021	0.9432616	1267	Phosphatidylglycerophosphatase A and related proteins	I	low temperature requirement C protein, putative	 2.239266e-02	 4	4.602636e-02	-1.104700e-02	-4.756426e-03	-1.270847e-01	6.322139e-01		 4	10	FALSE	 TRUE	 318	 TRUE	1.032943	0.6927458	1.323281	1.033049	1.099679	1.1360591	1.121879	1.183037	U	1.222610	0.6806899
226185	242	354885	354886	1	  28	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	1.649219	2.771021	0.9432616	1267	Phosphatidylglycerophosphatase A and related proteins	I	low temperature requirement C protein, putative	1.651656	2.557172	1.0767183	-	-	-	hypothetical protein	 0.000000e+00	 0	5.940421e-06	 7.157737e-03	 5.854940e-02	 4.696300e-02	9.281225e-05		10	 0	FALSE	 TRUE	 317	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.206358	1.765747	U	1.222610	0.7495581
226185	242	354886	354887	1	  -3	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.651656	2.557172	1.0767183	-	-	-	hypothetical protein	1.487491	2.585891	0.8801229	39	Malate/lactate dehydrogenases	C	L-lactate dehydrogenase	 0.000000e+00	 0	2.695042e-02	 2.064485e-02	 1.281832e-01	 1.555905e-01	2.726490e-01		 0	33	 TRUE	 TRUE	 318	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.361573	1.259701	U	1.222610	0.7495581
226185	242	354887	354888	1	 168	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	1.487491	2.585891	0.8801229	39	Malate/lactate dehydrogenases	C	L-lactate dehydrogenase	1.752470	2.738144	0.9018208	-	-	-	hypothetical protein	 0.000000e+00	 0	7.021419e-02	-4.312540e-03	-7.275566e-03	-1.508756e-01	8.828998e-01		33	 0	FALSE	 TRUE	 317	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.120912	1.148900	U	1.222610	0.7495581
226185	242	354888	354889	1	  16	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.752470	2.738144	0.9018208	-	-	-	hypothetical protein	1.929315	2.916213	0.9344140	-	-	-	hypothetical protein	 0.000000e+00	 0	3.127393e-02	 3.384133e-03	 6.412315e-02	 1.446716e-01	2.483969e-01		 0	 0	 TRUE	 TRUE	 318	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.345592	1.265924	U	1.222610	0.7495581
