#gi	CAI	CAI_Alm	CBI	COG	COGanno	COGfun	Annotation
8948	1.46303556533108	2.37623764979208	0.857857365482667	1468	RecB family exonuclease	L	conserved hypothetical protein
8949	1.63070228149941	2.60748410426202	0.90919579674854	1518	Uncharacterized protein predicted to be involved in DNA repair	L	conserved hypothetical protein
8950	1.51508799365692	2.47460890223391	0.836091843727806	640	Predicted transcriptional regulators	K	M. jannaschii predicted coding region MJ0379
8951	1.5979799376541	2.59528973581392	0.927560863123108	-	-	-	M. jannaschii predicted coding region MJ0380
8952	1.47953059293472	2.44156372570964	0.868464865323083	1857	Uncharacterized protein predicted to be involved in DNA repair	L	conserved hypothetical protein
8953	1.6356045826738	2.69119318620591	0.913672466663129	1688	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	L	M. jannaschii predicted coding region MJ0382
8954	1.57226636113632	2.5336848370724	0.879338955580435	1203	Predicted helicases	R	ATP-dependent RNA helicase, putative
8955	1.56475716784273	2.53714417925381	0.872616766264881	2254	Predicted HD superfamily hydrolase, possibly a nuclease	L	M. jannaschii predicted coding region MJ0384
8956	1.55038782881278	2.54212951985066	0.887305413086735	-	-	-	M. jannaschii predicted coding region MJ0385
8957	1.35182018281897	2.15351192567729	0.870225797507679	1343	Uncharacterized protein predicted to be involved in DNA repair	L	conserved hypothetical protein
8958	1.55029037877189	2.5393725076675	0.957374286729562	1761	DNA-directed RNA polymerase, subunit L	K	DNA-directed RNA polymerase, subunit L (rpoL)
8959	1.36032227039268	2.16862243683512	0.821865685610438	3286	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
8960	1.41586066697358	2.29665353942028	0.836561378838903	162	Tyrosyl-tRNA synthetase	J	tyrosyl-tRNA synthetase (trS)
8961	1.34802492671983	2.17182038728396	0.813203640703116	-	-	-	M. jannaschii predicted coding region MJ0390
8962	1.28641491301041	2.09901769169923	0.777421739311666	2242	Precorrin-6B methylase 2	H	cobalamin biosynthesis precorrin-8W decarboxylase (cbiT)
8963	1.61360115914918	2.68070661404605	0.954955092396035	1994	Zn-dependent proteases	R	conserved hypothetical protein
8964	1.53280784294979	2.35311941830771	0.949404545901029	1998	Ribosomal protein S27AE	J	SSU ribosomal protein S27AE
8965	1.32318498698248	2.11899915251091	0.866855020368228	2004	Ribosomal protein S24E	J	SSU ribosomal protein S24E
8966	1.59985110820808	2.57589680166129	0.863261578782186	1909	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
8967	1.2878115193019	2.18883447070292	0.97719563872523	2093	DNA-directed RNA polymerase, subunit E''	K	DNA-directed RNA polymerase, subunit E'' (rpoE2)
8968	1.46298524674615	2.34573377444963	0.855589752748823	1095	DNA-directed RNA polymerase, subunit E'	K	DNA-directed RNA polymerase, subunit E' (rpoE1)
8969	1.4574586549943	2.41847750558641	0.845336370583876	3780	DNA endonuclease related to intein-encoded endonucleases	L	M. jannaschii predicted coding region MJ0398
8970	1.39984510190819	2.26254457129289	0.806842902621321	1109	Phosphomannomutase	G	phosphomannomutase (pmmA)
8971	1.51419845348863	2.46451397579299	0.909352624321855	1830	DhnA-type fructose-1,6-bisphosphate aldolase and related enzymes	G	conserved hypothetical protein
8972	1.28728962969232	1.95291539689594	0.912978485415767	-	-	-	M. jannaschii predicted coding region MJ0401
8973	1.39165253565984	2.12808165613526	0.843528681793471	-	-	-	M. jannaschii predicted coding region MJ0402
8974	1.46058843942327	2.41317399557897	0.866606876223361	1355	Predicted dioxygenase	R	conserved hypothetical protein
8975	1.51263399341152	2.46877570731851	0.900904965727923	4050	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
8976	1.49052238221502	2.44768927068505	0.881373025040459	4048	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
8977	1.56659799567826	2.56288282822695	0.904858797824622	524	Sugar kinases, ribokinase family	G	ribokinase (rbsK)
8978	1.35674639548908	2.22136349521639	0.781201585717438	379	Quinolinate synthase	H	quinolinate synthetase (nadA)
8979	1.5030754351953	2.36768499755076	0.865214129972882	2098	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
8980	1.49299885827208	2.38579171996138	0.83743898917325	-	-	-	M. jannaschii predicted coding region MJ0409
8981	1.60747068606518	2.68219315455147	0.943956680884372	455	ATPases involved in chromosome partitioning	D	hypothetical protein
8982	1.42481985996823	2.32874179418661	0.851860919881686	107	Imidazoleglycerol-phosphate synthase	E	imidazoleglycerol-phosphate synthase, cyclase subunit (hisF)
8983	1.41527864468335	2.25127885253435	0.829964737653113	1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	P	nitrate transporter protein (nrtC) homolog (cmpC)
8984	1.61270471248903	2.77442167919908	0.999504030197296	600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	P	nitrate transporter protein (nrtB) homolog (cmpB)
8985	1.45564539183055	2.31995406282398	0.824153477836014	1423	ATP-dependent DNA ligase, homolog of eukaryotic ligase III	L	conserved hypothetical protein
8986	1.86184738652879	3.01915835802449	0.98235996929739	-	-	-	M. jannaschii predicted coding region MJ0415
8987	1.54583634891634	2.51167759653019	0.868356798979875	-	-	-	M. jannaschii predicted coding region MJ0416
8988	1.51453917208793	2.45067014350518	0.881677919956521	613	Predicted metal-dependent phosphoesterases (PHP family)	R	conserved hypothetical protein
8989	1.38900408404025	2.32142484030437	0.824722778404583	-	-	-	M. jannaschii predicted coding region MJ0418
8990	1.55002577849322	2.5982340549045	0.905420462244344	1822	Predicted archaeal membrane protein	S	M. jannaschii predicted coding region MJ0419
8991	1.55352368097288	2.58834004686885	0.880331286261959	1822	Predicted archaeal membrane protein	S	O-antigen polymerase isolog
8992	1.29190292564688	2.07452654589972	0.742013851588173	1818	Predicted RNA-binding protein, contains THUMP domain	R	conserved hypothetical protein
8993	1.37223840731962	2.25965312971674	0.804658256720137	289	Dihydrodipicolinate reductase	E	dihydrodipicolinate reductase (dapB)
8994	1.7038523803732	2.68888201058238	0.934661305891224	1672	Predicted ATPase (AAA+ superfamily)	R	conserved hypothetical protein
8995	1.59722266440319	2.56784223328286	0.93023056613357	1672	Predicted ATPase (AAA+ superfamily)	R	M. jannaschii predicted coding region MJ0424
8996	1.57324923891861	2.50764171555304	0.897695527794746	1672	Predicted ATPase (AAA+ superfamily)	R	conserved hypothetical protein
8997	1.4303273024235	2.32691087206722	0.842896766515964	-	-	-	M. jannaschii predicted coding region MJ0426
8998	1.70329180179762	2.70410942694289	0.919392571736445	-	-	-	M. jannaschii predicted coding region MJ0427
8999	1.40631154267329	2.29522683466522	0.817726043596609	677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	M	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase
9000	1.37131670819275	2.23338163160287	0.794382012954109	137	Argininosuccinate synthase	E	argininosuccinate synthetase (argG)
9001	1.37366697815923	2.2429112533003	0.836033644663629	717	Deoxycytidine deaminase	F	deoxycytidine triphosphate deaminase (dcd)
9002	1.34010044157687	2.4006729847397	0.949944020151978	1991	Uncharacterized conserved protein	S	M. jannaschii predicted coding region MJ0431
9003	1.36950649021903	2.20614469733275	0.875697338136399	1846	Transcriptional regulators	K	conserved hypothetical protein
9004	1.27415560615722	2.12828554214023	0.810787481167547	-	-	-	M. jannaschii predicted coding region MJ0433
9005	1.42456874475862	2.23288923295531	0.785081709680423	2361	Uncharacterized conserved protein	S	conserved hypothetical protein
9006	1.54505532680864	2.52521816454545	0.955815415727245	1669	Predicted nucleotidyltransferases	R	conserved hypothetical protein
9007	1.43956713164209	2.29812630231804	0.829021459379325	1370	Prefoldin, molecular chaperone implicated in de novo protein folding, alpha subunit	O	queuine tRNA-ribosyltransferase (tgtA)
9008	1.5125620808672	2.62414273558809	1.04494860436837	1563	Predicted subunit of the Multisubunit Na+/H+ antiporter	P	conserved hypothetical protein
9009	1.47293542531163	2.3964164311684	0.841370864616993	116	Predicted N6-adenine-specific DNA methylase	L	conserved hypothetical protein
9010	1.40420511907412	2.25836311483195	0.814826529694981	1672	Predicted ATPase (AAA+ superfamily)	R	M. jannaschii predicted coding region MJ0439
9011	1.46720587912867	2.41832808780322	0.864015862786864	1967	Predicted membrane protein	S	conserved hypothetical protein
9012	1.51761603385545	2.62462802842202	0.92910608221901	730	Predicted permeases	R	conserved hypothetical protein
9013	1.50089553092708	2.41123360270967	0.865923984324542	378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	OK	hydrogenase expression/formation protein (hypB)
9014	1.41716425716184	2.31650709508146	0.832097218094046	1094	Predicted RNA-binding protein (contains KH domains)	R	conserved hypothetical protein
9015	1.44963799994834	2.29927126217912	0.801639795165688	1718	Serine/threonine protein kinase involved in cell cycle control	TD	conserved hypothetical protein
9016	1.40016446796693	2.20928727206327	0.912465146927738	361	Translation initiation factor 1 (IF-1)	J	translation initiation factor aIF-1A
9017	1.46905269497701	2.40660236510699	0.855184142066503	1060	Thiamine biosynthesis enzyme ThiH and related uncharacterized enzymes	HR	conserved hypothetical protein
9018	1.39505305578925	2.30840837632081	0.856188610856864	-	-	-	M. jannaschii predicted coding region MJ0447
9019	1.37909072565586	2.21136513069516	0.791655658281352	1237	Metal-dependent hydrolases of the beta-lactamase superfamily II	R	conserved hypothetical protein
9020	1.53210085287517	2.58776891180357	0.921011485099278	53	Predicted Co/Zn/Cd cation transporters	P	hypothetical transmembrane protein yeaB
9021	1.49760043675083	2.46778136824045	0.913900936864826	517	FOG: CBS domain	R	inosine monophosphate dehydrogenase isolog
9022	1.49507992714203	2.46301586616339	0.903096634635843	135	Phosphoribosylanthranilate isomerase	E	phosphoribosylanthranilate isomerase (trpF)
9023	1.53542654914939	2.49675707533415	0.941211738427096	4081	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9024	1.45649684199883	2.27382252959679	0.884010682131316	4033	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9025	1.4020137490001	2.28850710173273	0.831737170364835	182	Predicted translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	J	translation initiation factor aIF-2B, subunit delta (aIF2BD)
9026	1.41121373933278	2.30946225401523	0.836431082660677	4887	Uncharacterized metal-binding protein conserved in archaea	R	M. jannaschii predicted coding region MJ0455
9027	1.62142704105752	2.70399807172775	0.9285063419494	471	Di- and tricarboxylate transporters	P	conserved hypothetical protein
9028	1.41439517143777	2.29025064359442	0.829640428231419	624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	E	succinyl-diaminopimelate desuccinylase (dapE)
9029	1.33663224175623	2.22214178538329	0.833958694264345	2054	Uncharacterized archaeal kinase related to aspartokinases, uridylate kinases	R	delta 1-pyrroline-5-carboxylate synthetase
9030	1.46683545326069	2.29648706053448	0.95203586526603	2888	Predicted Zn-ribbon RNA-binding protein with a function in translation	J	M. jannaschii predicted coding region MJ0458.1
9031	1.25640112266568	2.11492496983259	0.916680419164089	2092	Translation elongation factor EF-1beta	J	M. jannaschii predicted coding region MJ0459
9032	1.45984246456374	2.35809360664016	0.860273117300069	91	Ribosomal protein L22	J	LSU ribosomal protein L22P (rplV)
9033	1.39058288668133	2.2487075578615	0.827856138570952	92	Ribosomal protein S3	J	SSU ribosomal protein S3P (rpsC)
9034	1.27228149043919	2.15913592960772	0.950137301893591	255	Ribosomal protein L29	J	LSU ribosomal protein L29P (rpmC)
9035	1.42448975485152	2.30243924820268	0.862408433936388	23	Translation initiation factor 1 (eIF-1/SUI1) and related proteins	J	conserved hypothetical protein
9036	1.95211718002878	3.0803783693588	0.972542092202018	1588	RNase P/RNase MRP subunit p29	J	conserved hypothetical protein
9037	1.33782853272963	2.10465150410301	0.839523773884687	186	Ribosomal protein S17	J	SSU ribosomal protein S17P (rpsQ)
9038	1.38359072242479	2.24464793224485	0.874637026274056	93	Ribosomal protein L14	J	LSU ribosomal protein L14P (rplN)
9039	1.35024803781307	2.106214559976	0.811532521116305	198	Ribosomal protein L24	J	LSU ribosomal protein L24P (rplX)
9040	1.38052661301555	2.17959106136888	0.752695166619584	1471	Ribosomal protein S4E	J	SSU ribosomal protein S4E
9041	1.37153256636271	2.16485932568153	0.791050090448925	94	Ribosomal protein L5	J	LSU ribosomal protein L5P (rplE)
9042	1.43624336310176	2.17560184895017	1.00549701509388	199	Ribosomal protein S14	J	SSU ribosomal protein S14P
9043	1.51535600285502	2.43793868688167	0.912835993162628	96	Ribosomal protein S8	J	SSU ribosomal protein S8P (rpsH)
9044	1.40498630468542	2.25387362949231	0.859162549764172	97	Ribosomal protein L6P/L9E	J	LSU ribosomal protein L6P (rplF)
9045	1.39684050183897	2.23782740754492	0.889167172636937	1717	Ribosomal protein L32E	J	LSU ribosomal protein L32E
9046	1.45693270359754	2.36160276932006	0.866616130281894	2147	Ribosomal protein L19E	J	LSU ribosomal protein L19E
9047	1.37463933483323	2.23753376347645	0.82517228799968	256	Ribosomal protein L18	J	LSU ribosomal protein L18P
9048	1.40575919657565	2.28104220044903	0.816609845657754	98	Ribosomal protein S5	J	SSU ribosomal protein S5P (rpsE)
9049	1.3803836153654	2.17630747894321	0.834602221355831	1841	Ribosomal protein L30/L7E	J	LSU ribosomal protein L30P (rpmD)
9050	1.39335257163368	2.20503195450351	0.840604841389594	200	Ribosomal protein L15	J	LSU ribosomal protein L15P (rplO)
9051	1.49283290103156	2.5514192450348	0.906142415575191	201	Preprotein translocase subunit SecY	U	protein translocase, subunit SEC61 alpha (secY)
9052	1.42499359492854	2.30618029108487	0.889904586532029	2019	Archaeal adenylate kinase	F	adenylate kinase (adk)
9053	1.55129390431923	2.58460563160281	0.916664041817842	1422	Predicted membrane protein	S	conserved hypothetical protein
9054	1.44508975304204	2.3300258425445	0.820434162918943	1432	Uncharacterized conserved protein	S	conserved hypothetical protein
9055	1.34094312795027	2.07091019872466	0.83630717202851	-	-	-	zinc finger protein
9056	1.43163767276144	2.26833307535949	0.807336591879942	1736	Diphthamide synthase subunit DPH2	J	conserved hypothetical protein
9057	1.45285717939623	2.36739276184582	0.849807215847139	1492	Cobyric acid synthase	H	cobyric acid synthase (cbiP)
9058	1.42254768608447	2.29286719618209	0.83197229103846	37	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	D	conserved hypothetical protein
9059	1.44527258349553	2.34452532450213	0.823446061072501	1242	Predicted Fe-S oxidoreductase	R	conserved hypothetical protein
9060	1.36891918979976	2.1723212571485	0.78691315550101	16	Phenylalanyl-tRNA synthetase alpha subunit	J	phenylalanyl-tRNA synthetase, subunit alpha (pheS)
9061	1.39262146173884	2.35827498173167	0.900080586841338	4019	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9062	1.41553486750065	2.29935742695507	0.832496115230137	4017	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9063	1.4324393949059	2.37649515874987	0.863733251575237	39	Malate/lactate dehydrogenases	C	L-lactate dehydrogenase EGAD|7256|705
9064	1.40097618594603	2.21155219801464	0.78915326452077	4077	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9065	1.4927000781415	2.52390198154053	0.912790938207749	-	-	-	M. jannaschii predicted coding region MJ0492
9066	1.47239418171014	2.41413095446147	0.883643000244297	157	Nicotinate-nucleotide pyrophosphorylase	H	nicotinate-nucleotide pyrophosphorylase (nadC)
9067	1.402159954457	2.22923015879299	0.883311612755921	1369	RNase P/RNase MRP subunit POP5	J	conserved hypothetical protein
9068	1.53144865656991	2.52179148959721	0.887949697112702	3276	Selenocysteine-specific translation elongation factor	J	putative translation factor, EF-1 alpha family
9069	1.56493794833348	2.5500649756125	0.945766908404857	-	-	-	M. jannaschii predicted coding region MJ0496
9070	1.3490308963953	2.22917752417099	0.84060839144843	1591	Holliday junction resolvase - archaeal type	L	M. jannaschii predicted coding region MJ0497
9071	1.34749010020594	2.1581690506597	0.830727845935701	4029	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9072	1.44499611271059	2.3878653643392	0.85407356079161	65	3-isopropylmalate dehydratase large subunit	E	3-isopropylmalate dehydratase (leuC)
9073	1.55188511070452	2.5761534832849	0.90741291612701	2014	Uncharacterized conserved protein	S	conserved hypothetical protein
9074	1.5489621547905	2.53294423506011	0.872086843920509	4073	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9075	1.40111938220462	2.34486003150372	0.838038655292514	128	5-enolpyruvylshikimate-3-phosphate synthase	E	3-phosphoshikimate-1-carboxyvinyltransferase (aroA)
9076	1.56956881068728	2.55593631549176	0.901668230916351	119	Isopropylmalate/homocitrate/citramalate synthases	E	2-isopropylmalate synthase (leuA)
9077	1.36957441647599	2.25315546739075	0.834612170128112	1751	Uncharacterized conserved protein	S	conserved hypothetical protein
9078	1.38087504475446	2.19612504062431	0.737626042344604	3233	Predicted deacetylase	R	M. jannaschii predicted coding region MJ0505
9079	1.4238515918642	2.30640249700353	0.850583961318332	118	Glutamine amidotransferase	E	imidazole glycerol phosphate synthase, subunit H (hisH)
9080	1.43209474954968	2.35931126078349	0.856910109238239	2101	TATA-box binding protein (TBP), component of TFIID and TFIIIB	K	transcription initiation factor IID, TATA-box binding protein
9081	1.21619073755906	2.13154553566476	0.872520111223033	2058	Ribosomal protein L12E/L44/L45/RPP1/RPP2	J	LSU ribosomal protein L12A (P1)
9082	1.5003416463857	2.49833141138575	0.85958816332429	244	Ribosomal protein L10	J	LSU ribosomal protein L10E
9083	1.60721054044771	2.54992781626604	0.871060251594909	81	Ribosomal protein L1	J	LSU ribosomal protein L1P (rplA)
9084	1.64287664974244	2.66102420357561	0.860254425827452	207	Thymidylate synthase	F	thymidylate synthase (thyA)
9085	1.37465019693972	2.22022248083496	0.796445401532312	-	-	-	M. jannaschii predicted coding region MJ0512
9086	1.51420029154546	2.41088446186198	0.849435989658615	-	-	-	M. jannaschii predicted coding region MJ0513
9087	1.42231883028277	2.29672953895488	0.846882219409163	1145	Ferredoxin	C	polyferredoxin (mvhB)
9088	1.38222272344563	2.26642596718247	0.831712502230744	1145	Ferredoxin	C	polyferredoxin (mvhB)
9089	1.45344908803096	2.36226301972746	0.83505368466306	1145	Ferredoxin	C	polyferredoxin
9090	1.45825976326175	2.39635449042158	0.860229568664692	3261	Ni,Fe-hydrogenase III large subunit	C	carbon monoxide dehydrogenase, hydrogenase subunit CooH (cooH)
9091	1.38903513036184	2.2352728148656	0.886394381087295	3260	Ni,Fe-hydrogenase III small subunit	C	carbon monoxide dehydrogenase, hydrogenase subunit CooL (cooL)
9092	1.52646510503419	2.44809932494687	0.907670678787255	4084	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9093	1.67090105618779	2.74757811826948	1.00870103223802	4035	Predicted membrane protein	S	conserved hypothetical protein
9094	1.69980250592003	2.84378166633739	1.02806555331338	-	-	-	M. jannaschii predicted coding region MJ0519
9095	1.69213956730789	2.90128517515962	1.01221193743732	650	Formate hydrogenlyase subunit 4	C	NADH-ubiquinone oxidoreductase, subunit 1
9096	1.50136416516897	2.43456261376117	0.940738634112092	-	-	-	M. jannaschii predicted coding region MJ0521
9097	1.66241493268963	2.87416585991569	1.00876490680197	4078	Predicted membrane protein	S	NADH dehydrogenase I
9098	1.53878261903967	2.63038459190109	0.961971079477834	4036	Predicted membrane protein	S	conserved hypothetical protein
9099	1.72242663702563	2.82757203599829	0.951871327428516	4037	Predicted membrane protein	S	conserved hypothetical protein
9100	1.41031234576706	2.40728267295896	1.0275642300009	4038	Predicted membrane protein	S	conserved hypothetical protein
9101	1.58661021975355	2.68805798131462	1.05198173761044	4039	Predicted membrane protein	S	M. jannaschii predicted coding region MJ0526
9102	1.53239750492937	2.7286652451132	1.07008321107864	4040	Predicted membrane protein	S	conserved hypothetical protein
9103	1.61342910964774	2.73673440243199	0.988611405745077	4041	Predicted membrane protein	S	conserved hypothetical protein
9104	1.75905707131479	2.97976463497952	1.00691281893344	4042	Predicted membrane protein	S	conserved hypothetical protein
9105	1.52790270375056	2.52177011635197	0.891460299773356	-	-	-	repressor protein, putative
9106	1.5069449472716	2.46665154416285	0.888390764419148	1779	C4-type Zn-finger protein	R	conserved hypothetical
9107	1.41299996734671	2.35083288028464	0.893066750949184	589	Universal stress protein UspA and related nucleotide-binding proteins	T	conserved hypothetical protein
9108	1.36978295394828	2.25881910156291	0.816314443176376	644	Dehydrogenases (flavoproteins)	C	bacteriochlorophyll synthase 43 kDa subunit (chlP)
9109	1.43928155554049	2.29860331458192	0.991905367369179	1145	Ferredoxin	C	ferredoxin
9110	1.50150905574875	2.44374665929496	0.862377618745824	426	Uncharacterized flavoproteins	C	flavoprotein (fprA)
9111	1.34068382600384	2.19899569245319	0.795739326161772	123	Deacetylases, including yeast histone deacetylase and acetoin utilization protein	BQ	acetylpolyamine aminohydrolase (aphA)
9112	1.42788390823544	2.37819935340335	0.844468671787417	1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	C	2-ketoglutarate ferredoxin oxidoreductase, subunit gamma (korG)
9113	1.47398068487222	2.43122740525333	0.892766331944878	1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	C	2-ketoglutarate ferredoxin oxidoreductase, subunit beta (korB)
9114	1.42215594443416	2.29230983007811	0.815445553149553	-	-	-	M. jannaschii predicted coding region MJ0538
9115	1.42397577730578	2.29261237308923	0.820878188549768	1384	Lysyl-tRNA synthetase (class I)	J	tRNA synthetase, putative
9116	1.37583197287764	2.13032018271749	0.86634171109298	4013	Uncharacterized protein conserved in archaea	S	M. jannaschii predicted coding region MJ0540
9117	1.49829436448609	2.42785356927291	0.883362825731149	1056	Nicotinamide mononucleotide adenylyltransferase	H	conserved hypothetical protein
9118	1.42926056448022	2.33280043908757	0.834392989116363	1372	Intein/homing endonuclease	L	phosphoenolpyruvate synthase
9119	1.33829623557363	2.13841536371605	0.798892830629432	197	Ribosomal protein L16/L10E	J	ubiquinol-cytochrome C reductase complex, subunitVI requiring protein
9120	1.48931007856099	2.41370517668272	0.855818044908519	463	Glycosyltransferases involved in cell wall biogenesis	M	dolichyl-phosphate mannose synthase
9121	1.52236298294822	2.54579959214621	0.846184788628713	-	-	-	M. jannaschii predicted coding region MJ0545
9122	1.77507183253606	2.99234603063999	1.06010386449547	-	-	-	M. jannaschii predicted coding region MJ0546
9123	1.51343743914587	2.60672657259416	0.942236916563628	455	ATPases involved in chromosome partitioning	D	cell division inhibitor minD
9124	1.46968451478176	2.36172447638768	0.857225971555386	4079	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9125	1.39210604405409	2.34675036984368	0.89984262306082	864	Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-bin	K	conserved hypothetical protein
9126	1.41866983354321	2.32234888038819	0.797757916725957	1244	Predicted Fe-S oxidoreductase	R	conserved hypothetical protein
9127	1.47189554621227	2.37067253823403	0.846986355808169	2221	Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits	C	nitrite reductase (nirA) isolog
9128	1.4411885636254	2.3278175307531	0.827689252034419	2099	Precorrin-6x reductase	H	cobalamin biosynthesis protein (cbiJ)
9129	1.64171811043156	2.6806361469578	0.920341333190034	1254	Acylphosphatases	C	M. jannaschii predicted coding region MJ0553
9130	1.67039953649322	2.82165542039461	0.985138393064405	-	-	-	conserved hypothetical protein
9131	1.44862567672139	2.35539704646639	0.852901409768151	1363	Cellulase M and related proteins	G	endoglucanase (celM)
9132	1.67740060277033	2.70762161780943	0.888126929951346	517	FOG: CBS domain	R	M. jannaschii predicted coding region MJ0556
9133	1.41235948264407	2.28603688187221	0.834562802657316	1756	Uncharacterized conserved protein	S	conserved hypothetical protein
9134	1.44079109379783	2.3356906381267	0.835280618356279	1497	Predicted transcriptional regulator	K	conserved hypothetical protein
9135	1.47072854293653	2.47023596271232	0.888318321560295	496	Predicted acid phosphatase	R	surE stationary-phase survival protein SurE
9136	1.4831362905537	2.38479212702807	0.840533813447989	-	-	-	M. jannaschii predicted coding region MJ0560
9137	1.45951937796194	2.38628029531754	0.876782747728287	104	Adenylosuccinate synthase	F	adenylosuccinate synthetase (purA)
9138	1.46515619229327	2.34624358212565	0.86986457565919	-	-	-	M. jannaschii predicted coding region MJ0562
9139	1.40653134909689	2.19573761541324	0.802893936077211	270	Site-specific DNA methylase	L	modification methylase, type II R/M system
9140	1.43337593880826	2.28602991932849	0.811814428386244	13	Alanyl-tRNA synthetase	J	alanyl-tRNA synthetase (alaS)
9141	1.47035106286228	2.51977624359717	0.94836333330119	-	-	-	M. jannaschii predicted coding region MJ0565
9142	1.4983263124314	2.51585060217946	0.893034163955415	370	Fe2+ transport system protein B	P	ferrous iron transport protein B (feoB)
9143	1.44903903033773	2.45987769233593	0.958138040323123	1918	Fe2+ transport system protein A	P	conserved hypothetical protein
9144	1.29091663785313	2.12830380878691	0.831250350605103	1321	Mn-dependent transcriptional regulator	K	iron dependent repressor
9145	1.37964055110952	2.26181695031583	0.836723344869675	181	Porphobilinogen deaminase	H	porphobilinogen deaminase (hemC)
9146	1.44038791117764	2.34596308291355	0.875106763034312	2102	Predicted ATPases of PP-loop superfamily	R	conserved hypothetical protein
9147	1.42517078296989	2.4322681444687	0.877754582697395	527	Aspartokinases	E	aspartate kinase (lysC)
9148	1.36638189377901	2.1178189325604	0.847676877189733	457	FOG: TPR repeat	R	M. jannaschii predicted coding region MJ0572
9149	1.46155154716215	2.42344815631495	0.914673591703128	1765	Predicted redox protein, regulator of disulfide bond formation	O	M. jannaschii predicted coding region MJ0573
9150	1.46781177674098	2.43362448031709	0.956342467872202	-	-	-	M. jannaschii predicted coding region MJ0574
9151	1.47760757075722	2.37403396140569	0.847352539091256	1810	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein
9152	1.65120212462686	2.74255996247015	0.953691354601829	1275	Tellurite resistance protein and related permeases	P	malic acid transport protein
9153	1.47787606452689	2.43647919576708	0.877504312242882	589	Universal stress protein UspA and related nucleotide-binding proteins	T	conserved hypothetical protein
9154	1.48280535106076	2.43437339403126	0.860465615619378	1149	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain	C	iron-sulfer cluster binding protein
9155	1.45292557930696	2.36926046284883	0.864583918800943	1149	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain	C	cell division inhibitor minD-like
9156	1.59422031217548	2.66397655481601	0.953151816680486	1433	Uncharacterized conserved protein	S	conserved hypothetical protein
9157	1.7076065849748	2.74889550910756	0.984852223038029	526	Thiol-disulfide isomerase and thioredoxins	OC	conserved hypothetical protein
9158	1.47622988875969	2.3868351105146	0.933221137864124	5561	Predicted metal-binding protein	S	conserved hypothetical protein
9159	1.58114926295149	2.42805136564564	1.01025628517463	-	-	-	M. jannaschii predicted coding region MJ0583
9160	1.83597162240204	3.18423502255771	1.05804323904397	701	Predicted permeases	R	conserved hypothetical protein
9161	1.48041073318588	2.47573065602559	0.901610150467237	-	-	-	M. jannaschii predicted coding region MJ0585
9162	1.32148774620335	2.16485822040253	0.828532623314782	1813	Predicted transcription factor, homolog of eukaryotic MBF1	K	conserved hypothetical protein
9163	1.62657769710624	2.74548498148966	0.972475766728822	-	-	-	M. jannaschii predicted coding region MJ0587
9164	1.46698208837859	2.32312296527289	0.833301131643498	585	Uncharacterized conserved protein	S	conserved hypothetical protein
9165	1.4803907189426	2.31843928321866	0.906733601220295	-	-	-	M. jannaschii predicted coding region MJ0589
9166	1.33404791970857	2.07985338078032	0.941567909342514	4049	Uncharacterized protein containing archaeal-type C2H2 Zn-finger	R	Uncharacterized protein
9167	1.4277081311399	2.3603020425203	0.836404636045897	1042	Acyl-CoA synthetase (NDP forming)	C	conserved hypothetical protein
9168	1.46905120963818	2.42968237668261	0.846197344481262	638	20S proteasome, alpha and beta subunits	O	proteasome, subunit alpha (psmA)
