Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame
13773	129	182673	182674	1	  83	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.567405	3.727032	1.1397007	-	-	-	hypothetical protein	1.560821	3.559673	1.1465521	-	-	-	hypothetical protein	 0.000000e+00	 0	4.334797e-05	 1.269493e-02	 1.654011e-01	 6.229806e-01	2.597465e-04		 0	 0	 TRUE	 TRUE	 68	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7276519	0.6541658	U	0.4686274	0.6162291
13773	129	182674	182675	1	  75	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.560821	3.559673	1.1465521	-	-	-	hypothetical protein	1.422157	3.082070	1.0080655	-	-	-	paREP1	 0.000000e+00	 0	1.922765e-02	-3.199221e-03	-4.490716e-02	-1.576938e-01	9.665168e-01		 0	 1	 TRUE	 TRUE	 69	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4749845	0.4418015	U	0.4686274	0.6162291
13773	129	182675	182676	1	 256	Same	+	+	 0.000000	0	  0.000000	 -0.07232066	1.422157	3.082070	1.0080655	-	-	-	paREP1	1.325053	2.947385	1.0237643	2509	Uncharacterized FAD-dependent dehydrogenases	R	conserved hypothetical protein	 1.599790e-02	 1	9.429170e-03	 3.693655e-03	 1.022893e-01	 1.781414e-01	4.634025e-01		 1	23	 TRUE	 TRUE	 70	 TRUE	0.4469764	0.3007156	0.5480306	0.4469764	0.6329203	0.6457313	0.5416419	0.5009016	U	0.4686274	0.5573725
13773	129	182676	182677	1	 -19	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.325053	2.947385	1.0237643	2509	Uncharacterized FAD-dependent dehydrogenases	R	conserved hypothetical protein	1.593140	3.670237	1.1353504	-	-	-	P. aerophilum family 70 protein	 0.000000e+00	 0	7.187037e-02	-1.790825e-02	-1.781614e-01	-7.545607e-01	3.019006e+00		23	 0	 TRUE	 TRUE	 71	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.3846295	0.4010478	U	0.4686274	0.6162291
13773	129	182677	182678	1	 -30	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.593140	3.670237	1.1353504	-	-	-	P. aerophilum family 70 protein	1.530368	3.332320	1.1476396	-	-	-	P. aerophilum family 68 protein	 0.000000e+00	 0	3.940298e-03	 1.119443e-02	 1.164410e-01	 5.819960e-01	3.035029e-02		 0	 0	FALSE	 TRUE	 70	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7139944	0.6329638	U	0.4686274	0.6162291
13773	129	182678	182679	1	  71	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.530368	3.332320	1.1476396	-	-	-	P. aerophilum family 68 protein	1.444005	3.275801	1.1260071	140	Phosphoribosyl-ATP pyrophosphohydrolase	E	phosphoribosyl-ATP pyrophosphohydrolase	 0.000000e+00	 0	7.458501e-03	-5.834435e-04	-1.784500e-03	 1.724046e-02	4.295630e-01		 0	 0	FALSE	 TRUE	 69	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5178886	0.5075206	U	0.4686274	0.6162291
13773	129	182679	182680	1	  -3	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.444005	3.275801	1.1260071	140	Phosphoribosyl-ATP pyrophosphohydrolase	E	phosphoribosyl-ATP pyrophosphohydrolase	1.410435	3.134864	1.0727137	141	Histidinol dehydrogenase	E	histidinol dehydrogenase (hisD)	 0.000000e+00	 0	1.126987e-03	 3.025882e-04	 2.839728e-02	-7.852473e-03	1.124797e-01	E	 0	39	FALSE	 TRUE	 68	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5192694	0.6023797	Y	1.4497162	0.7118045
13773	129	182680	182681	1	  -3	Same	-	-	27.665484	0	 74.495563	 72.15469778	1.410435	3.134864	1.0727137	141	Histidinol dehydrogenase	E	histidinol dehydrogenase (hisD)	1.446348	3.093873	1.0354113	107	Imidazoleglycerol-phosphate synthase	E	histidine biosynthesis protein (hisF,cyclase)	 2.781752e-01	39	1.289786e-03	 2.066243e-04	 1.895798e-02	-1.403927e-02	1.262621e-01	E	39	53	FALSE	 TRUE	 67	 TRUE	2.2022561	2.0566053	0.5480306	2.1155991	0.7736367	1.2068002	0.5171033	0.5992342	Y	1.4497162	0.9358775
13773	129	182681	182682	1	  58	Divergent	-	+	37.020747	0	 82.487098	 81.30900550	1.446348	3.093873	1.0354113	107	Imidazoleglycerol-phosphate synthase	E	histidine biosynthesis protein (hisF,cyclase)	1.340967	2.960476	1.0360942	131	Imidazoleglycerol-phosphate dehydratase	E	imidazoleglycerol-phosphate dehydratase	 4.479544e-01	49	1.110514e-02	 5.570690e-04	 5.815279e-02	-3.746122e-02	7.614337e-01	E	53	49	FALSE	 TRUE	 66	FALSE	2.1285374	2.0654173	0.5480306	2.0895980	0.7715903	1.2560189	0.5096928	0.4584148	Y	1.4497162	0.9370890
13773	129	182682	182683	1	  -3	Same	+	+	35.357409	0	 57.105356	 56.92724193	1.340967	2.960476	1.0360942	131	Imidazoleglycerol-phosphate dehydratase	E	imidazoleglycerol-phosphate dehydratase	1.416831	3.047639	1.0442810	106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	E	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (hisA)	 2.329949e-01	30	5.755339e-03	 3.816498e-03	 3.742840e-02	 2.044494e-01	3.366315e-01	E	49	30	 TRUE	 TRUE	 67	 TRUE	2.1369229	2.0456300	0.5480306	2.1745431	0.7754515	1.1678826	0.5511204	0.5289643	Y	1.4497162	0.9355235
13773	129	182683	182684	1	 -18	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.416831	3.047639	1.0442810	106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	E	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (hisA)	1.642053	3.602602	1.1115853	-	-	-	hypothetical protein	 0.000000e+00	 0	5.072494e-02	-6.589543e-03	 3.297198e-02	-2.281564e-01	1.369780e+00		30	 0	 TRUE	 TRUE	 68	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4575477	0.4210285	U	0.4686274	0.6162291
13773	129	182684	182685	1	 291	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.642053	3.602602	1.1115853	-	-	-	hypothetical protein	1.513423	3.425232	1.1098669	5550	Predicted aspartyl protease	O	conserved within P. aerophilum	 0.000000e+00	 0	1.654560e-02	 1.182677e-02	 7.647654e-02	 5.392144e-01	1.150683e-01		 0	 0	 TRUE	 TRUE	 69	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6923287	0.6018877	U	0.4686274	0.6162291
13773	129	182685	182686	1	 -19	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.513423	3.425232	1.1098669	5550	Predicted aspartyl protease	O	conserved within P. aerophilum	1.622375	3.415117	1.0672559	-	-	-	hypothetical protein	 0.000000e+00	 0	1.187039e-02	 1.060611e-02	 2.092179e-01	 5.253194e-01	9.949352e-02		 0	 0	 TRUE	 TRUE	 70	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6866719	0.6070283	U	0.4686274	0.6162291
13773	129	182686	182687	1	  22	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.622375	3.415117	1.0672559	-	-	-	hypothetical protein	1.512460	3.214004	1.0064744	-	-	-	hypothetical protein	 0.000000e+00	 0	1.208118e-02	 1.044144e-02	 7.805032e-02	 5.211776e-01	1.024196e-01		 0	 0	FALSE	 TRUE	 69	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6848113	0.6055846	U	0.4686274	0.6162291
13773	129	182687	182688	1	 172	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.512460	3.214004	1.0064744	-	-	-	hypothetical protein	1.315458	2.745554	0.9626081	1690	Uncharacterized conserved protein	S	conserved hypothetical protein	 0.000000e+00	 0	3.881001e-02	-8.301216e-03	-3.886700e-02	-5.251798e-01	2.207608e+00		 0	30	FALSE	 TRUE	 68	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4014305	0.4056432	U	0.4686274	0.6162291
13773	129	182688	182689	1	 242	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.315458	2.745554	0.9626081	1690	Uncharacterized conserved protein	S	conserved hypothetical protein	1.463640	3.280045	1.1364583	-	-	-	P. aerophilum family 59 protein	 0.000000e+00	 0	2.195792e-02	-1.664796e-03	-4.527258e-02	-1.912907e-01	1.248630e+00		30	 0	FALSE	 TRUE	 67	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4669349	0.4260499	U	0.4686274	0.6162291
13773	129	182689	182690	1	  -7	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.463640	3.280045	1.1364583	-	-	-	P. aerophilum family 59 protein	1.421901	3.382272	1.1026995	-	-	-	P. aerophilum family 3 protein	 0.000000e+00	 0	1.742158e-03	-3.611905e-04	 1.834249e-02	-4.373283e-02	1.749461e-01		 0	 0	 TRUE	 TRUE	 68	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5079782	0.5862680	U	0.4686274	0.6162291
13773	129	182690	182691	1	 141	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.421901	3.382272	1.1026995	-	-	-	P. aerophilum family 3 protein	1.454681	3.286754	1.0352762	-	-	-	conserved within P. aerophilum	 0.000000e+00	 0	1.074530e-03	-9.696579e-05	 1.742256e-02	-2.639873e-02	1.119655e-01		 0	 0	 TRUE	 TRUE	 69	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5131973	0.6025456	U	0.4686274	0.6162291
13773	129	182691	182692	1	  27	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.454681	3.286754	1.0352762	-	-	-	conserved within P. aerophilum	1.420623	3.102787	1.0536346	1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	E	acylamino-acid-releasing enzyme, conjectural	 0.000000e+00	 0	1.159956e-03	-1.011680e-04	 2.193179e-02	-2.708314e-02	1.155896e-01		 0	15	 TRUE	 TRUE	 70	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5129980	0.6017256	U	0.4686274	0.6162291
13773	129	182692	182693	1	  -7	Same	+	+	 0.000000	0	  0.000000	 -1.73042047	1.420623	3.102787	1.0536346	1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	E	acylamino-acid-releasing enzyme, conjectural	1.312403	2.917719	1.0312545	252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	EJ	asparaginase (asnA)	 6.227658e-02	15	1.171144e-02	 4.276752e-03	 1.173968e-01	 1.948028e-01	4.952789e-01		15	31	 TRUE	 TRUE	 71	 TRUE	0.4469764	0.1996263	0.5480306	0.4469764	0.7783720	0.8934079	0.5478867	0.4929568	U	0.4686274	0.5254044
13773	129	182693	182694	1	  -3	Same	+	+	 0.000000	0	  0.000000	 -0.31372225	1.312403	2.917719	1.0312545	252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	EJ	asparaginase (asnA)	1.382970	2.975164	0.9960716	1896	Predicted hydrolases of HD superfamily	R	conserved hypothetical protein	 3.646849e-02	 3	4.979749e-03	 9.510002e-03	 9.476174e-02	 5.140826e-01	1.262621e-01		31	 3	 TRUE	 TRUE	 72	 TRUE	0.4469764	0.2527773	0.5480306	0.4469764	0.7136133	0.7811886	0.6793058	0.5992342	U	0.4686274	0.5422555
13773	129	182694	182695	1	1576	Convergent	+	-	 0.000000	0	  0.000000	 -0.31372225	1.382970	2.975164	0.9960716	1896	Predicted hydrolases of HD superfamily	R	conserved hypothetical protein	1.359250	2.988814	1.0025213	1779	C4-type Zn-finger protein	R	conserved hypothetical protein	 8.710900e-02	 3	5.626774e-04	 6.304654e-03	 1.041258e-01	 4.077355e-01	2.748012e-02		 3	10	 TRUE	 TRUE	 73	FALSE	0.4469764	0.2527773	0.5480306	0.4469764	0.7136133	0.9694943	0.6375549	0.6342472	U	0.4686274	0.5422555
13773	129	182695	182696	1	  17	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.359250	2.988814	1.0025213	1779	C4-type Zn-finger protein	R	conserved hypothetical protein	1.290763	3.298811	1.1691488	-	-	-	hypothetical protein	 0.000000e+00	 0	4.690379e-03	 1.480091e-02	 2.377568e-01	 6.994532e-01	5.551213e-02		10	 0	FALSE	 TRUE	 72	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7514208	0.6218902	U	0.4686274	0.6162291
13773	129	182696	182697	1	  39	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.290763	3.298811	1.1691488	-	-	-	hypothetical protein	1.372265	3.123377	1.0681178	-	-	-	hypothetical protein	 0.000000e+00	 0	6.642500e-03	 1.271029e-02	 1.197264e-01	 6.189459e-01	1.019290e-01		 0	 0	 TRUE	 TRUE	 73	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7259714	0.6058668	U	0.4686274	0.6162291
13773	129	182697	182698	1	 -38	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.372265	3.123377	1.0681178	-	-	-	hypothetical protein	1.400388	3.093652	1.0581459	1608	Predicted archaeal kinase	R	conserved hypothetical protein	 0.000000e+00	 0	7.909327e-04	 4.035880e-03	 5.863228e-02	 2.680125e-01	5.125724e-02		 0	11	 TRUE	 TRUE	 74	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5773974	0.6234508	U	0.4686274	0.6162291
13773	129	182698	182699	1	   0	Same	-	-	18.262480	0	 18.262480	 17.91017974	1.400388	3.093652	1.0581459	1608	Predicted archaeal kinase	R	conserved hypothetical protein	1.340160	2.875683	1.0205043	142	Geranylgeranyl pyrophosphate synthase	H	polyprenyl synthetase	 2.367901e-02	11	3.627497e-03	 5.673388e-03	 1.118870e-01	 3.466892e-01	1.723875e-01		11	51	FALSE	 TRUE	 73	 TRUE	2.4772945	1.8965654	0.5480306	2.6365810	0.7764261	0.6990558	0.6114678	0.5871112	U	0.4686274	0.8820605
13773	129	182699	182700	1	 295	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.340160	2.875683	1.0205043	142	Geranylgeranyl pyrophosphate synthase	H	polyprenyl synthetase	1.631280	3.540304	1.1284556	-	-	-	conserved within P. aerophilum	 0.000000e+00	 0	8.475087e-02	-2.000939e-02	-1.624618e-01	-7.610562e-01	3.051095e+00		51	 0	FALSE	 TRUE	 72	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.3843917	0.4008428	U	0.4686274	0.6162291
13773	129	182700	182701	1	  71	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.631280	3.540304	1.1284556	-	-	-	conserved within P. aerophilum	1.446830	3.429444	1.1177457	1836	Predicted membrane protein	S	conserved hypothetical protein	 0.000000e+00	 0	3.402159e-02	-8.207481e-04	-7.098255e-02	 4.914569e-02	7.414756e-01		 0	 0	 TRUE	 TRUE	 73	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5187718	0.4605849	U	0.4686274	0.6162291
13773	129	182701	182702	1	  23	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.446830	3.429444	1.1177457	1836	Predicted membrane protein	S	conserved hypothetical protein	1.562573	3.282928	1.0658807	432	Uncharacterized conserved protein	S	conserved hypothetical protein	 0.000000e+00	 0	1.339630e-02	-5.072668e-04	 4.614447e-02	 4.217789e-02	5.349300e-01		 0	27	 TRUE	 TRUE	 74	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5184055	0.4860301	U	0.4686274	0.6162291
13773	129	182702	182703	1	  98	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.562573	3.282928	1.0658807	432	Uncharacterized conserved protein	S	conserved hypothetical protein	1.394990	3.216163	1.0786175	-	-	-	hypothetical protein	 0.000000e+00	 0	2.808397e-02	-6.270866e-03	-7.589487e-02	-3.645375e-01	1.561061e+00		27	 0	 TRUE	 TRUE	 75	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4251715	0.4153650	U	0.4686274	0.6162291
13773	129	182703	182704	1	 -13	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.394990	3.216163	1.0786175	-	-	-	hypothetical protein	1.562783	3.386144	1.0898658	-	-	-	hypothetical protein	 0.000000e+00	 0	2.815445e-02	-6.282718e-03	-2.929100e-02	-3.648938e-01	1.562980e+00		 0	 0	 TRUE	 TRUE	 76	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4249656	0.4152379	U	0.4686274	0.6162291
13773	129	182704	182705	1	  14	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.562783	3.386144	1.0898658	-	-	-	hypothetical protein	1.704333	3.833656	1.1369093	-	-	-	hypothetical protein	 0.000000e+00	 0	2.003646e-02	 2.817499e-02	 4.811326e-01	 7.611504e-01	3.336300e-02		 0	 0	FALSE	 TRUE	 75	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7717256	0.6308211	U	0.4686274	0.6162291
13773	129	182705	182706	1	 180	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.704333	3.833656	1.1369093	-	-	-	hypothetical protein	1.502367	3.411414	1.1061128	611	Thiamine monophosphate kinase	H	thiamine-monophosphate kinase part 2, authentic frameshift	 0.000000e+00	 0	4.079036e-02	 1.289335e-02	 1.561435e-02	 5.039648e-01	2.008801e-01		 0	 0	 TRUE	 TRUE	 76	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6739167	0.5797853	U	0.4686274	0.6162291
13773	129	182706	182707	1	 -21	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.502367	3.411414	1.1061128	611	Thiamine monophosphate kinase	H	thiamine-monophosphate kinase part 2, authentic frameshift	1.381357	2.894604	1.0187750	-	-	-	thiamine-monophosphate kinase part 1, authentic frameshift	 0.000000e+00	 0	1.464340e-02	-3.570010e-03	-1.514598e-02	-2.983056e-01	1.196027e+00		 0	 0	 TRUE	 TRUE	 77	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4407641	0.4281178	U	0.4686274	0.6162291
13773	129	182707	182708	1	  26	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.381357	2.894604	1.0187750	-	-	-	thiamine-monophosphate kinase part 1, authentic frameshift	1.405412	3.259606	1.1195855	-	-	-	hypothetical protein	 0.000000e+00	 0	5.786685e-04	 3.220288e-03	 5.130284e-02	 2.059101e-01	4.584791e-02		 0	 0	 TRUE	 TRUE	 78	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5517838	0.6256408	U	0.4686274	0.6162291
13773	129	182708	182709	1	  -3	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.405412	3.259606	1.1195855	-	-	-	hypothetical protein	1.454341	3.190910	1.0896713	120	Ribose 5-phosphate isomerase	G	ribose 5-phosphate isomerase	 0.000000e+00	 0	2.394031e-03	-1.355674e-04	 1.380564e-02	-4.437955e-02	2.330303e-01		 0	47	 TRUE	 TRUE	 79	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5077392	0.5695312	U	0.4686274	0.6162291
13773	129	182709	182710	1	  21	Same	-	-	 0.000000	0	  0.000000	 -0.65730196	1.454341	3.190910	1.0896713	120	Ribose 5-phosphate isomerase	G	ribose 5-phosphate isomerase	1.460523	3.128197	1.0150979	517	FOG: CBS domain	R	conserved protein with 2 CBS domains	 3.631628e-03	 8	3.821733e-05	 2.691976e-05	 2.124207e-02	 2.294840e-02	3.864392e-03		47	 8	FALSE	 TRUE	 78	 TRUE	0.4469764	0.2268782	0.5480306	0.4469764	0.7652913	0.5314351	0.5174784	0.6474175	U	0.4686274	0.5340541
13773	129	182710	182711	1	  97	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.460523	3.128197	1.0150979	517	FOG: CBS domain	R	conserved protein with 2 CBS domains	1.349174	2.866050	1.0095203	2414	Aldehyde:ferredoxin oxidoreductase	C	aldehyde ferredoxin oxidoreductase (aor)	 3.137307e-03	 2	1.239863e-02	-9.332967e-04	 3.614812e-02	-1.453874e-01	9.380584e-01		 8	 2	FALSE	 TRUE	 77	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.6838149	0.5183257	0.4784126	0.4437091	U	0.4686274	0.6162291
13773	129	182711	182712	1	 944	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.349174	2.866050	1.0095203	2414	Aldehyde:ferredoxin oxidoreductase	C	aldehyde ferredoxin oxidoreductase (aor)	1.565279	3.517519	1.0823076	-	-	-	conserved within P. aerophilum	 0.000000e+00	 0	4.670113e-02	-1.164125e-02	-1.089723e-01	-6.212006e-01	2.484918e+00		 2	 0	 TRUE	 TRUE	 78	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.3921807	0.4034139	U	0.4686274	0.6162291
13773	129	182712	182713	1	 -18	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.565279	3.517519	1.0823076	-	-	-	conserved within P. aerophilum	1.514512	3.424481	1.1040097	-	-	-	conserved within P. aerophilum part 1, authentic frameshift	 0.000000e+00	 0	2.577288e-03	 7.188319e-03	 8.196554e-02	 4.683365e-01	4.136213e-02		 0	 0	 TRUE	 TRUE	 79	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6631244	0.6275054	U	0.4686274	0.6162291
13773	129	182713	182714	1	 -16	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.514512	3.424481	1.1040097	-	-	-	conserved within P. aerophilum part 1, authentic frameshift	1.369124	2.969132	1.0044779	-	-	-	conserved within P. aerophilum part 2, authentic frameshift	 0.000000e+00	 0	2.113767e-02	-5.192731e-03	-3.290651e-02	-3.931491e-01	1.578369e+00		 0	 0	 TRUE	 TRUE	 80	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4207962	0.4149007	U	0.4686274	0.6162291
13773	129	182714	182715	1	   3	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.369124	2.969132	1.0044779	-	-	-	conserved within P. aerophilum part 2, authentic frameshift	1.498859	3.122022	1.0387892	1433	Uncharacterized conserved protein	S	hypothetical protein	 0.000000e+00	 0	1.683129e-02	-3.905007e-03	-3.638713e-02	-3.328219e-01	1.359023e+00		 0	 0	 TRUE	 TRUE	 81	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4314264	0.4219096	U	0.4686274	0.6162291
13773	129	182715	182716	1	  40	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.498859	3.122022	1.0387892	1433	Uncharacterized conserved protein	S	hypothetical protein	1.606924	3.638847	1.1331859	-	-	-	conserved within P. aerophilum	 0.000000e+00	 0	1.167795e-02	 7.382448e-03	 1.627640e-01	 4.386500e-01	1.431545e-01		 0	 0	FALSE	 TRUE	 80	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6511397	0.5946095	U	0.4686274	0.6162291
13773	129	182716	182717	1	 -18	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.606924	3.638847	1.1331859	-	-	-	conserved within P. aerophilum	1.530341	3.485590	1.1496562	-	-	-	conserved within P. aerophilum	 0.000000e+00	 0	5.864819e-03	 1.227894e-02	 1.187047e-01	 5.969953e-01	3.920582e-02		 0	 0	 TRUE	 TRUE	 81	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7193180	0.6283810	U	0.4686274	0.6162291
13773	129	182717	182718	1	 133	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.530341	3.485590	1.1496562	-	-	-	conserved within P. aerophilum	1.706809	3.556574	1.1178929	1433	Uncharacterized conserved protein	S	hypothetical protein	 0.000000e+00	 0	3.114076e-02	 2.016475e-02	 4.063521e-01	 6.596172e-01	8.415788e-02		 0	 0	 TRUE	 TRUE	 82	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7391690	0.6127540	U	0.4686274	0.6162291
13773	129	182718	182719	1	  28	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.706809	3.556574	1.1178929	1433	Uncharacterized conserved protein	S	hypothetical protein	1.409154	3.095665	1.0528530	1052	Lactate dehydrogenase and related dehydrogenases	CHR	D-3-phosphoglycerate dehydrogenase (serA)	 0.000000e+00	 0	8.859864e-02	-1.078856e-02	-2.665452e-01	-3.119409e-01	1.668320e+00		 0	26	FALSE	 TRUE	 81	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4368493	0.4129302	U	0.4686274	0.6162291
13773	129	182719	182720	1	  91	Divergent	-	+	 0.000000	0	  0.000000	 -0.51148869	1.409154	3.095665	1.0528530	1052	Lactate dehydrogenase and related dehydrogenases	CHR	D-3-phosphoglycerate dehydrogenase (serA)	1.473242	3.278669	1.0770033	1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	C	pyruvate ferredoxin oxidoreductase gamma subunit (porG)	 1.755773e-02	16	4.107274e-03	-9.228779e-04	 6.628586e-03	-9.600079e-02	3.845332e-01		26	16	FALSE	 TRUE	 80	FALSE	0.4469764	0.2340629	0.5480306	0.4469764	0.7783446	0.6580649	0.4934796	0.5154995	U	0.4686274	0.5363313
13773	129	182720	182721	1	  -3	Same	+	+	19.048712	0	 29.442822	 29.44282200	1.473242	3.278669	1.0770033	1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	C	pyruvate ferredoxin oxidoreductase gamma subunit (porG)	1.491217	3.106869	0.9472652	1144	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, delta subunit	C	pyruvate ferredoxin oxidoreductase delta subunit (porD)	 1.926718e-01	 8	3.231233e-04	 8.701211e-04	 3.372674e-02	 1.340345e-01	2.262681e-02	C	16	 8	 TRUE	 TRUE	 81	 TRUE	2.4102042	1.9689678	0.5480306	2.4371546	0.7652913	1.1363677	0.5258020	0.6365095	Y	1.4497162	0.9271186
